,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
4504,30165123,PORTO ALEGRE - Serraria,CEMADEN,P,-51.228,-30.164,,2014-07-29
4505,16764929,APARECIDA DE GOIÂNIA - Vera Cruz,CEMADEN,P,-49.289,-16.763,,2015-02-06
4506,30855181,CAMAQUÃ - ,CEMADEN,P,-51.8179,-30.8518,,2014-12-22
4507,28265245,PASSO FUNDO - Integração,CEMADEN,P,-52.454,-28.259,,2015-02-05
4508,29335308,ARROIO DO TIGRE - ,CEMADEN,P,-53.0853,-29.335,,2014-12-10
4509,30855182,CAMAQUÃ - Centro,CEMADEN,P,-51.817,-30.851,,2015-02-05
4510,29875114,CANOAS - ,CEMADEN,P,-51.1435,-29.8771,,2014-12-08
4511,27205325,IRAÍ - Centro,CEMADEN,P,-53.249,-27.196,,2015-02-05
4512,29365017,ITATI - Restaurante Mirador,CEMADEN,P,-50.1719,-29.355,,2015-03-10
4513,29815117,SAPUCAIA DO SUL - Colonial,CEMADEN,P,-51.169,-29.81,,2015-02-05
4514,29995107,ALVORADA - Vila Tupã,CEMADEN,P,-51.066,-29.993,,2015-02-05
4515,29695382,SANTA MARIA - ,CEMADEN,P,-53.8277,-29.6955,,2014-12-10
4516,28485097,VACARIA - Centro,CEMADEN,P,-50.965,-28.478,,2015-02-05
4517,27845447,SANTA ROSA - ,CEMADEN,P,-54.4794,-27.8454,,2014-12-08
4518,29865128,NOVA SANTA RITA - Nova Santa Rita,CEMADEN,P,-51.276,-29.857,,2014-07-29
4519,29495199,LAJEADO - Santo Antonio,CEMADEN,P,-51.987,-29.487,,2015-07-24
4520,29925106,GRAVATAÍ - Morada do Vale I,CEMADEN,P,-51.058,-29.917,,2015-02-05
4521,29925113,CANOAS - ,CEMADEN,P,-51.1361,-29.9268,,2014-12-08
4522,15114006,ITORORÓ - Centro,CEMADEN,P,-40.065,-15.119,,2014-08-06
4523,19244048,GOVERNADOR LINDENBERG - Governador Lindenberg,CEMADEN,P,-40.484,-19.245,,2014-08-06
4524,20364037,CARIACICA - Maracanã,CEMADEN,P,-40.373,-20.361,,2014-08-06
4525,14793927,ITABUNA - Centro,CEMADEN,P,-39.274,-14.79,,2014-08-06
4526,14874086,VITÓRIA DA CONQUISTA - Patagônia,CEMADEN,P,-40.863,-14.87,,2014-08-06
4527,16483908,PORTO SEGURO - São Pedro,CEMADEN,P,-39.084,-16.484,,2014-08-06
4528,20094112,AFONSO CLÁUDIO - João Valim,CEMADEN,P,-41.12,-20.097,,2014-08-06
4529,12643853,CANDEIAS - Santa Terezinha,CEMADEN,P,-38.538,-12.646,,2014-08-06
4530,14864084,VITÓRIA DA CONQUISTA - Recreio,CEMADEN,P,-40.841,-14.861,,2014-08-06
4531,20754166,GUAÇUÍ - Cândido Machado,CEMADEN,P,-41.669,-20.759,,2014-08-06
4532,12783891,MARAGOGIPE - Centro,CEMADEN,P,-38.917,-12.78,,2014-08-06
4533,20324035,VITÓRIA - Mario Ciprests,CEMADEN,P,-40.354,-20.321,,2014-08-06
4534,20154027,SERRA - Nova Carapina I,CEMADEN,P,-40.273,-20.156,,2014-08-06
4535,20344034,VILA VELHA - 38_Batalhão,CEMADEN,P,-40.34,-20.34,,2014-08-06
4536,20094052,SANTA LEOPOLDINA - Centro,CEMADEN,P,-40.527,-20.098,,2014-08-06
4537,20134024,SERRA - Serra Dourada II,CEMADEN,P,-40.248,-20.137,,2014-08-06
4538,19724061,SÃO ROQUE DO CANAÃ - São Jacinto,CEMADEN,P,-40.61,-19.721,,2014-08-06
4539,20214110,AFONSO CLÁUDIO - Fazenda Guandu,CEMADEN,P,-41.103,-20.215,,2014-08-06
4540,20174105,AFONSO CLÁUDIO - Piracema,CEMADEN,P,-41.05,-20.17,,2014-08-06
4541,20304037,CARIACICA - Aparecida,CEMADEN,P,-40.375,-20.306,,2014-08-06
4542,20284040,CARIACICA - Santa Luzia,CEMADEN,P,-40.402,-20.281,,2014-08-06
4543,20214025,SERRA - Novo Horizonte,CEMADEN,P,-40.25,-20.219,,2014-08-06
4544,20764153,ALEGRE - Centro,CEMADEN,P,-41.531,-20.763,,2014-08-06
4545,20644054,GUARAPARI - Rod. Neuza Nader Borges,CEMADEN,P,-40.541,-20.645,,2014-08-06
4546,19534063,COLATINA - Centro,CEMADEN,P,-40.63,-19.535,,2014-08-06
4547,20764154,ALEGRE - Conceição,CEMADEN,P,-41.536,-20.761,,2014-08-06
4548,20784165,GUAÇUÍ - Balanço,CEMADEN,P,-41.658,-20.785,,2014-08-06
4549,12923851,SALVADOR - Inema-Monte Serrat,CEMADEN,P,-38.516,-12.929,,2014-08-06
4550,20334030,VILA VELHA - Jaburuna,CEMADEN,P,-40.302,-20.333,,2014-08-06
4551,12933847,SALVADOR - EMBASA-Gomeia,CEMADEN,P,-38.474,-12.938,,2014-08-06
4552,20844113,CACHOEIRO DE ITAPEMIRIM - Santo Antonio,CEMADEN,P,-41.129,-20.845,,2014-08-06
4553,20104116,AFONSO CLÁUDIO - Floresta,CEMADEN,P,-41.165,-20.102,,2014-08-06
4554,19514061,COLATINA - Maria das Graças,CEMADEN,P,-40.619,-19.512,,2014-08-06
4555,12993851,SALVADOR - Politécnica - Federação,CEMADEN,P,-38.51145,-12.99906,,2014-08-06
4556,12903830,LAURO DE FREITAS - Vila Praiana,CEMADEN,P,-38.308,-12.901,,2014-08-06
4557,27584850,Florianópolis - Automática,Epagri/Ciram,M,-48.50694,-27.58111,5.0,2014-01-01
4558,28534931,Urussanga,Epagri/Ciram,M,-49.31472,-28.53194,48.0,2014-01-01
4559,27355164,MB-Ouro - VIGANO,Epagri/Ciram,H,-51.63583,-27.34889,457.0,2014-01-07
4560,26024862,ITAPOÁ - Itapoá,CEMADEN,H,-48.6291,-26.0272,,2014-10-20
4561,26844962,JOSÉ BOITEUX - Rio Wiegand,CEMADEN,P,-49.62,-26.841,,2014-07-25
4562,26084865,Itapoá,Epagri/Ciram,M,-48.64167,-26.08111,2.0,2014-01-01
4563,28044928,RIO FORTUNA - ,CEMADEN,P,-49.2853,-28.0441,,2014-11-17
4564,26914926,Indaial,Epagri/Ciram,M,-49.26667,-26.91667,8613.0,2014-01-01
4565,12793848,SALVADOR - BNA-Paripe,CEMADEN,P,-38.489,-12.794,,2014-08-06
4566,20594120,CASTELO - Pouso Alto,CEMADEN,P,-41.202,-20.598,,2014-08-06
4567,27584898,ANGELINA- Prefeitura Municipal,CEMADEN,P,-48.9822,-27.5826,,2015-02-25
4568,20604120,CASTELO - Centro,CEMADEN,P,-41.203,-20.603,,2014-08-06
4569,14803927,ITABUNA - São Caetano,CEMADEN,P,-39.277,-14.805,,2014-08-06
4570,17893938,NOVA VIÇOSA - Posto da Mata,CEMADEN,P,-39.37,-17.896,,2014-08-06
4571,17893937,NOVA VIÇOSA - Centro,CEMADEN,P,-39.372,-17.893,,2014-08-06
4572,12973849,SALVADOR - EMBASA-Brotas,CEMADEN,P,-38.495,-12.978,,2014-08-06
4573,12873830,LAURO DE FREITAS - Portão,CEMADEN,P,-38.305,-12.87,,2014-08-06
4574,18684039,NOVA VENÉCIA - Rod. XV Novembro,CEMADEN,P,-40.392,-18.688,,2014-08-06
4575,20174119,AFONSO CLÁUDIO - Piracema,CEMADEN,P,-41.196,-20.177,,2014-08-06
4576,20344032,VILA VELHA - Aribiri,CEMADEN,P,-40.321,-20.34,,2014-08-06
4577,20014076,SANTA MARIA DE JETIBÁ - Vila de Jetibá,CEMADEN,P,-40.76,-20.019,,2014-08-06
4578,26225049,MB-Canoinhas - KURPIEL,Epagri/Ciram,H,-50.49222,-26.22139,779.0,2014-01-01
4579,28604882,Laguna,Epagri/Ciram,M,-48.81278,-28.60361,17.0,2014-01-01
4580,26234853,São Francisco do Sul,Epagri/Ciram,M,-48.53194,-26.23278,12.0,2016-04-03
4581,27165155,Joaçaba- INMET,Epagri/Ciram,M,-51.55,-27.16667,776.0,2014-01-01
4582,27045093,FRAIBURGO - ,CEMADEN,P,-50.9341,-27.0496,,2014-12-19
4583,27264883,SÃO JOÃO BATISTA - Rua Moacir Marques,CEMADEN,P,-48.834,-27.265,,2014-07-25
4584,26904903,BLUMENAU - Vorstadt,CEMADEN,P,-49.034,-26.905,,2014-08-06
4585,27604862,São José - INMET,Epagri/Ciram,M,-48.61972,-27.60194,184.0,2014-01-01
4586,26935014,Rio do Campo,Epagri/Ciram,M,-50.14556,-26.93722,570.0,2014-01-01
4587,10045645,Alta Floresta,Inmet,M,-56.17922,-10.07726,291.85,2006-05-23
4588,20064104,AFONSO CLÁUDIO - Serra Pelada,CEMADEN,P,-41.047,-20.061,,2014-08-06
4589,22394300,TERESÓPOLIS - Parque do Imbui,CEMADEN,P,-42.998,-22.39,,2015-02-05
4590,22914281,MARICÁ - Itapeba,CEMADEN,P,-42.815,-22.906,,2015-02-05
4591,22604330,DUQUE DE CAXIAS - Xerem2,CEMADEN,P,-43.299,-22.596,,2015-02-05
4592,20154162,LAJINHA - Centro,CEMADEN,P,-41.615,-20.15,,2015-02-05
4593,23174697,JUNDIAÍ - Fazenda Grande,CEMADEN,P,-46.965,-23.172,,2015-02-05
4594,21114780,RIBEIRÃO PRETO - Distrito Norte,CEMADEN,P,-47.795,-21.113,,2014-12-02
4595,22344305,PETRÓPOLIS - Vale do Cuiabá2,CEMADEN,P,-43.047,-22.336,,2015-02-05
4596,23844660,SÃO BERNARDO DO CAMPO - Nucleo Santa Cruz,CEMADEN,P,-46.598,-23.844,,2015-02-05
4597,18914195,GOVERNADOR VALADARES - Vera Cruz,CEMADEN,P,-41.952,-18.905,,2014-12-17
4598,22834728,SUMARÉ - Vila Miranda,CEMADEN,P,-47.277,-22.826,,2015-02-05
4599,23004428,ANGRA DOS REIS - Camorim Pequeno,CEMADEN,P,-44.279,-23.005,,2015-02-05
4600,23294671,FRANCISCO MORATO - Jardim Alegria,CEMADEN,P,-46.71155,-23.28834,,2015-02-05
4601,8043496,RECIFE - Várzea,CEMADEN,P,-34.959,-8.039,,2015-02-05
4602,22484663,ÁGUAS DE LINDÓIA - Jardim São Francisco,CEMADEN,P,-46.628,-22.475,,2015-02-05
4603,20464140,Muniz Freire,ValeES,M,-41.4002,-20.466,614.0,2017-03-27
4604,12903831,LAURO DE FREITAS - Vila Praiana,CEMADEN,P,-38.308,-12.901,,2015-02-05
4605,23424603,GUARAREMA - Nogueira,CEMADEN,P,-46.03012,-23.41782,,2015-02-05
4606,23444751,SOROCABA - Parque São Bento,CEMADEN,P,-47.506,-23.436,,2015-02-05
4607,8483624,CACHOEIRINHA - Centro,CEMADEN,P,-36.238,-8.484,,2015-02-05
4608,23644661,SÃO PAULO - Jardim Imperador,CEMADEN,P,-46.60851,-23.64412,,2015-02-05
4609,22584319,MAGÉ - Vila Inhomitim,CEMADEN,P,-43.188,-22.576,,2015-02-05
4610,22704682,AMPARO - ETE,CEMADEN,P,-46.818,-22.704,,2015-02-05
4611,22954303,NITERÓI - Itaipu,CEMADEN,P,-43.028,-22.954,,2015-02-05
4612,22774628,EXTREMA - extrema02,CEMADEN,P,-46.284,-22.765,,2015-02-05
4613,22704356,QUEIMADOS - Estrada Rio do Ouro,CEMADEN,P,-43.556,-22.698,,2015-02-05
4614,23654664,SÃO PAULO - Jabaquara,CEMADEN,P,-46.64,-23.649,,2015-02-05
4615,22754330,DUQUE DE CAXIAS - Sarapui,CEMADEN,P,-43.299,-22.749,,2015-02-05
4616,22054267,SUMIDOURO - Centro,CEMADEN,P,-42.673,-22.048,,2015-02-05
4617,22434325,PETRÓPOLIS - Araras,CEMADEN,P,-43.249,-22.427,,2015-02-05
4618,22874526,APARECIDA - Itaguacu,CEMADEN,P,-45.2603,-22.8681,,2015-02-05
4619,22804338,SÃO JOÃO DE MERITI - Vila Tiradentes,CEMADEN,P,-43.383,-22.798,,2015-02-05
4620,22664299,GUAPIMIRIM - Vale das Pedrinhas,CEMADEN,P,-42.993,-22.655,,2015-02-05
4621,12943842,SALVADOR - CAB,CEMADEN,P,-38.42126,-12.94335,,2014-08-06
4622,8003503,SÃO LOURENÇO DA MATA - Chã da Tปua,CEMADEN,P,-35.035,-7.995,,2015-02-05
4623,8003492,RECIFE - Nova Descoberta,CEMADEN,P,-34.91928,-8.00192,,2015-02-05
4624,22004789,SÃO CARLOS - Cidade Jardim,CEMADEN,P,-47.892,-21.997,,2015-02-05
4625,23394700,PIRAPORA DO BOM JESUS - Centro,CEMADEN,P,-46.999,-23.39,,2015-02-05
4626,22244922,BAURU - Tibiriça,CEMADEN,P,-49.218,-22.236,,2015-02-05
4627,23734670,SÃO PAULO - Vila Rubi,CEMADEN,P,-46.697,-23.728,,2015-02-05
4628,20774290,VIÇOSA - Fatima,CEMADEN,P,-42.896,-20.767,,2015-02-05
4629,23164690,JUNDIAÍ - Jardim Florestal,CEMADEN,P,-46.896,-23.163,,2015-02-05
4630,12783892,MARAGOGIPE - Centro,CEMADEN,P,-38.917,-12.78,,2015-02-05
4631,24274723,PEDRO DE TOLEDO - Centro,CEMADEN,P,-47.232,-24.275,,2015-02-05
4632,8283595,CARUARU - Cidade Jardim,CEMADEN,P,-35.949,-8.277,,2015-02-05
4633,23584597,SALESÓPOLIS - Ponte Nova,CEMADEN,P,-45.97222,-23.57502,,2015-02-05
4634,8023491,RECIFE - Morro da Conceição,CEMADEN,P,-34.915,-8.019,,2015-02-05
4635,23594807,ITAPETININGA - Rio Branco,CEMADEN,P,-48.069,-23.589,,2014-12-03
4636,23424637,GUARULHOS - Cidade Aracília,CEMADEN,P,-46.369,-23.42,,2015-02-05
4637,22714333,BELFORD ROXO - Parque Amorim,CEMADEN,P,-43.334,-22.707,,2015-02-05
4638,22684360,JAPERI - Centro,CEMADEN,P,-43.605,-22.675,,2015-02-05
4639,23644690,EMBU DAS ARTES - Itatuba,CEMADEN,P,-46.897,-23.642,,2015-02-05
4640,21454355,SANTOS DUMONT - Centro,CEMADEN,P,-43.554,-21.455,,2015-02-05
4641,7923490,ABREU E LIMA - Distrito Industrial - Timbó,CEMADEN,P,-34.898,-7.917,,2015-02-05
4642,23594804,ITAPETININGA - Centro,CEMADEN,P,-48.043,-23.588,,2015-02-05
4643,9533561,MACEIÓ - Ipioca,CEMADEN,P,-35.608,-9.529,,2015-02-05
4644,8623960,OROCÓ - Centro,CEMADEN,P,-39.602,-8.619,,2015-02-05
4645,9553576,MACEIÓ - Cidade Universitária,CEMADEN,P,-35.761,-9.55,,2015-02-05
4646,20364196,MANHUMIRIM - Centro,CEMADEN,P,-41.9563,-20.3584,,2015-02-05
4647,8343607,CARUARU - 1º Distrito,CEMADEN,P,-36.067,-8.34,,2015-02-05
4648,13033902,NAZARÉ - Centro,CEMADEN,P,-39.015,-13.032,,2015-02-05
4649,22954270,MARICÁ - Ponta Negra,CEMADEN,P,-42.697,-22.951,,2015-02-05
4650,19834312,JOÃO MONLEVADE - Centro Industrial,CEMADEN,P,-43.125,-19.829,,2015-02-05
4651,9703578,MACEIÓ - Trapiche da Barra,CEMADEN,P,-35.778,-9.696,,2015-02-05
4652,9133633,CORRENTES - Centro,CEMADEN,P,-36.329,-9.128,,2015-02-05
4653,24324764,JUQUIÁ - Vila Florindo,CEMADEN,P,-47.641,-24.317,,2015-02-05
4654,23734639,RIO GRANDE DA SERRA - Vila Lopes,CEMADEN,P,-46.392,-23.729,,2015-02-05
4655,22844328,RIO DE JANEIRO - Penha,CEMADEN,P,-43.279,-22.839,,2015-02-05
4656,22084207,TRAJANO DE MORAES - Avenida Amaral Teixeira,CEMADEN,P,-42.07,-22.079,,2015-02-05
4657,22914307,NITERÓI - Largo da Batalha,CEMADEN,P,-43.067,-22.907,,2015-02-05
4658,23294676,FRANCISCO MORATO - Jardim Primavera,CEMADEN,P,-46.759,-23.286,,2015-02-05
4659,20374035,VILA VELHA - Vale encantado,CEMADEN,P,-40.35,-20.373,,2014-08-06
4660,20554119,CASTELO - Criméia,CEMADEN,P,-41.191,-20.559,,2014-08-06
4661,20324039,CARIACICA - Nova Valverde,CEMADEN,P,-40.391,-20.32,,2014-08-06
4662,20334037,CARIACICA - Centro,CEMADEN,P,-40.371,-20.339,,2014-08-06
4663,18854111,MANTENÓPOLIS - Mantenopolis,CEMADEN,P,-41.118,-18.859,,2014-08-06
4664,20264038,CARIACICA - Nova Rosa da Penha I,CEMADEN,P,-40.389,-20.263,,2014-08-06
4665,12983851,SALVADOR - MAS-Dois de Julho,CEMADEN,P,-38.51575,-12.98127,,2014-08-06
4666,13033901,NAZARÉ - Centro,CEMADEN,P,-39.015,-13.032,,2014-08-06
4667,12893833,LAURO DE FREITAS - Itinga,CEMADEN,P,-38.336,-12.892,,2014-08-06
4668,20004073,SANTA MARIA DE JETIBÁ - São Luis,CEMADEN,P,-40.737,-20.003,,2014-08-06
4669,22704333,BELFORD ROXO - Parque Amorim,CEMADEN,P,-43.334,-22.707,,2014-08-06
4670,22484321,PETRÓPOLIS - Mosela,CEMADEN,P,-43.219,-22.481,,2014-08-06
4671,19494076,Colatina,ValeES,M,-40.766,-19.4969,84.0,2017-03-28
4672,20824941,SÃO JOSÉ DO RIO PRETO - Jardim Maria Candida,CEMADEN,P,-49.411,-20.818,,2015-02-05
4673,23414675,SÃO PAULO - Perus,CEMADEN,P,-46.753,-23.407,,2015-02-05
4674,22264308,PETRÓPOLIS - CIEP Brizolão 281,CEMADEN,P,-43.076,-22.258,,2015-02-05
4675,22114505,SÃO LOURENÇO - Rio Verde,CEMADEN,H,-45.0515,-22.11307,,2016-12-10
4676,19824027,ARACRUZ - Centro,CEMADEN,P,-40.276,-19.82,,2014-08-06
4677,21464363,SANTOS DUMONT - Zona Rural,CEMADEN,P,-43.632,-21.462,,2016-09-28
4678,18724018,São Mateus,ValeES,M,-40.1833,-18.7254,103.0,2017-05-04
4679,20394049,VIANA - Viana Sede,CEMADEN,P,-40.495,-20.39,,2014-08-06
4680,18434082,Ecoporanga,ValeES,M,-40.8297,-18.434,226.0,2017-03-28
4681,19463976,Linhares,ValeES,M,-39.7632,-19.4631,6.0,2017-03-28
4682,27514876,ANTÔNIO CARLOS- Rio Biguaçu,CEMADEN,H,-48.7587,-27.5129,,2016-09-17
4683,20794167,Guaçui,ValeES,M,-41.6662,-20.7929,710.0,2017-03-28
4684,19874088,Itarana,ValeES,M,-40.8753,-19.8739,222.0,2017-03-28
4685,8476350,Porto Velho,Inmet,M,-63.84593,-8.79366,86.7,2007-07-11
4686,28744948,FORQUILHINHA- Rio Mae Luzia,CEMADEN,H,-49.4836,-28.7425,,2016-09-03
4687,25664910,Malhada,Águas Paraná,P,-49.10322,-25.66264,906.0,2016-06-15
4688,10005579,Carlinda,Inmet,M,-55.82754,-9.97059,293.71,2008-04-10
4689,19874031,Aracruz,ValeES,M,-40.3105,-19.8739,78.0,2017-03-28
4690,12525823,Novo Mundo,Inmet,M,-58.2314,-12.5219,426.2,2008-02-29
4691,19114007,Sooretama,ValeES,M,-40.0799,-19.1178,58.0,2017-03-28
4692,25674917,Campo Largo da Roseira,Águas Paraná,P,-49.17972,-25.67494,906.0,2016-06-15
4693,20744061,Anchieta,ValeES,M,-40.6133,-20.7445,14.0,2017-04-05
4694,20754129,Jeronimo Monteiro (Bananal do Norte),ValeES,M,-41.292,-20.7511,135.0,
4695,19774041,João Neiva,ValeES,M,-40.4146,-19.775,69.0,2017-03-29
4696,13035709,Nova Maringá,Inmet,M,-57.0922,-13.03864,334.36,2008-04-17
4697,13415475,Nova Ubiratã,Inmet,M,-54.75214,-13.41111,466.48,2008-04-13
4698,16345376,Guiratinga,Inmet,M,-53.76609,-16.34159,525.43,2008-01-25
4699,15255934,Pontes e Lacerda,Inmet,M,-59.34622,-15.23458,272.53,2008-01-30
4700,12736015,Vilhena,Inmet,M,-60.15778,-12.73486,583.3,2008-08-26
4701,11446143,Cacoal,Inmet,M,-61.43415,-11.44584,183.53,2008-07-20
4702,9946296,Ariquemes,Inmet,M,-62.96187,-9.949,128.44,2008-07-18
4703,24575280,Campina da Lagoa,Inmet,M,-52.80026,-24.57086,598.0,2016-08-04
4704,25365239,Laranjeiras do Sul,Inmet,M,-52.39194,-25.36894,835.0,2016-08-07
4705,25324915,Colombo,Inmet,M,-49.15773,-25.32246,950.0,2016-05-28
4706,20284080,Domingos Martins,ValeES,M,-40.8066,-20.2814,767.0,2017-03-25
4707,20154129,Brejetuba,ValeES,M,-41.2967,-20.1538,943.0,2017-03-30
4708,20094083,Santa Maria do Jetibá,ValeES,M,-40.8309,-20.0999,992.0,2017-03-29
4709,20374052,Viana,ValeES,M,-40.5216,-20.3716,50.0,2017-03-24
4710,22694506,CACHOEIRA PAULISTA - LIM/INPE (TESTES),CEMADEN,H,-45.00617,-22.68942,,2017-01-01
4711,25355425,SÃO MIGUEL DO IGUAÇU- Tributario do Paraná Lago Itaipu,CEMADEN,H,-54.2505,-25.3461,,2017-01-01
4712,25674918,SÃO JOSÉ DOS PINHAIS - Campo Largo da Roseira,CEMADEN,P,-49.182,-25.674,906.0,2014-07-25
4713,22454542,ITAJUBÁ - Rio Sapucaí,CEMADEN,H,-45.4232,-22.4507,,2016-11-27
4714,20464040,Vila Velha,Inmet,M,-40.40405,-20.46707,25.0,2017-02-15
4715,23524630,SUZANO - Rio Tiete,CEMADEN,H,-46.2999,-23.5206,,2016-10-16
4716,12893844,SALVADOR - Águas Claras,CEMADEN,P,-38.44136,-12.89324,,2014-08-06
4717,23844615,Bertioga,Inmet,M,-46.14328,-23.84468,5.0,2017-02-01
4718,22864234,ARARUAMA - ,CEMADEN,P,-42.3412,-22.8596,,2017-04-10
4719,16104792,CIDADE OCIDENTAL - Super Quadra 19,CEMADEN,P,-47.918,-16.097,,2017-04-28
4720,16744925,APARECIDA DE GOIÂNIA - Vila Brasília,CEMADEN,P,-49.254,-16.737,,2017-04-24
4721,22874228,ARARUAMA - ,CEMADEN,P,-42.2826,-22.8675,,2017-04-10
4722,20384119,Venda Nova do Imigrante,ValeES,M,-41.1893,-20.3855,754.0,2017-03-28
4723,25384930,CURITIBA - Pilarzinho,CEMADEN,P,-49.295,-25.38,,2014-12-12
4724,25814880,Cubatão,Águas Paraná,H,-48.8074,-25.81792,,2013-09-08
4725,25334927,ALMIRANTE TAMANDARÉ - Jardim Roma,CEMADEN,P,-49.273,-25.327,,2014-07-25
4726,25674931,FAZENDA RIO GRANDE - Gralha Azul,CEMADEN,P,-49.30737,-25.67292,,2016-02-21
4727,2884011,ACARAÚ - Prefeitura,CEMADEN,P,-40.11,-2.88,,2016-01-21
4728,18554098,ÁGUA DOCE DO NORTE - Centro,CEMADEN,P,-40.9764,-18.5485,,2015-04-27
4729,27075299,ÁGUAS DE CHAPECÓ - Centro,CEMADEN,P,-52.986,-27.069,,2015-02-05
4730,22484659,ÁGUAS DE LINDÓIA - Alexandre Gatolini,CEMADEN,P,-46.593,-22.482,,2014-12-03
4731,15754826,ÁGUAS LINDAS DE GOIÁS - Prefeitura,CEMADEN,P,-48.262,-15.754,,2015-01-20
4732,27704882,ÁGUAS MORNAS - Centro,CEMADEN,P,-48.81745,-27.70011,,2016-02-19
4733,6953555,ALAGOINHA - Centro,CEMADEN,P,-35.54661,-6.95044,,2015-04-09
4734,21884270,ALÉM PARÁ - Morro Santa Rosa,CEMADEN,P,-42.7,-21.88,,2014-08-04
4735,21874266,ALÉM PARÁ - São José,CEMADEN,P,-42.663,-21.87,,2014-08-04
4736,27704934,ALFREDO WAGNER - Demoras,CEMADEN,P,-49.334,-27.701,,2014-07-25
4737,25594939,ARAUCÁRIA - Centro,CEMADEN,P,-49.388,-25.595,897.0,2015-02-23
4738,23785329,UMUARAMA - Ribeirao Pinhalzinho,CEMADEN,H,-53.293,-23.7806,,2017-01-01
4739,25324927,ALMIRANTE TAMANDARÉ - Jardim Rosana,CEMADEN,P,-49.267,-25.316,,2015-02-05
4740,25374931,ALMIRANTE TAMANDARÉ - Jardim Tanguá,CEMADEN,P,-49.308,-25.371,,2014-07-25
4741,25264930,ALMIRANTE TAMANDARÉ - Tranqueira,CEMADEN,P,-49.301,-25.259,,2014-07-25
4742,25314930,ALMIRANTE TAMANDARÉ - Centro,CEMADEN,P,-49.298,-25.31,,2014-07-25
4743,25344928,ALMIRANTE TAMANDARÉ - Jardim Bonfim,CEMADEN,P,-49.28,-25.344,,2014-07-25
4744,25314931,ALMIRANTE TAMANDARÉ - Jardim Planalto,CEMADEN,P,-49.308,-25.312,,2014-07-25
4745,29385132,ALTO FELIZ - Alto Feliz,CEMADEN,P,-51.31758,-29.38202,,2016-08-16
4746,30025105,ALVORADA - Pirati,CEMADEN,P,-51.051,-30.0237,,2014-12-08
4747,30035107,ALVORADA - Jardim Algarve,CEMADEN,P,-51.07962,-30.03555,,2014-12-08
4748,22744731,AMERICANA - Vila Isabel,CEMADEN,P,-47.31487,-22.73563,,2015-05-12
4749,27914913,ANITÁPOLIS - Anitapolis,CEMADEN,P,-49.13093,-27.90547,,2015-02-05
4750,25464869,ANTONINA - Rua Professora Otilia Ferrarine,CEMADEN,P,-48.687,-25.462,,2015-02-05
4751,25444871,ANTONINA - Jardim Maria Luiza,CEMADEN,P,-48.711,-25.436,,2014-07-25
4752,25434873,ANTONINA - Batel,CEMADEN,P,-48.725,-25.433,,2014-07-25
4753,25434871,ANTONINA - Centro,CEMADEN,P,-48.71,-25.429,,2014-07-25
4754,27524877,ANTÔNIO CARLOS - Centro,CEMADEN,P,-48.768,-27.517,,2014-07-25
4755,27504878,ANTÔNIO CARLOS - Guiomar,CEMADEN,P,-48.78,-27.5028,,2015-02-24
4756,23514762,ARAÇOIABA DA SERRA - Centro,CEMADEN,P,-47.61925,-23.50509,,2015-09-03
4757,22674445,ARAPEÍ - Centro,CEMADEN,P,-44.44577,-22.6746,,2015-06-26
4758,24315178,ARAPUÃ - Arapua01,CEMADEN,P,-51.784,-24.307,,2014-07-25
4759,26424875,ARAQUARI - Porto Grande,CEMADEN,P,-48.75515,-26.41607,,2015-02-19
4760,26524871,ARAQUARI - Rainha,CEMADEN,P,-48.71378,-26.51683,,2015-02-19
4761,26374872,ARAQUARI - Centro,CEMADEN,P,-48.72337,-26.37228,,2015-02-19
4762,26404880,ARAQUARI - Itinga,CEMADEN,P,-48.79885,-26.39942,,2015-02-23
4763,28944949,ARARANGUÁ - Centro,CEMADEN,P,-49.48683,-28.93715,,2016-02-17
4764,28934950,ARARANGUÁ - Rio Ararangua,CEMADEN,H,-49.48753,-28.93003,,2016-08-31
4765,28924948,ARARANGUÁ - Vila São José,CEMADEN,P,-49.47978,-28.9247,,2016-03-21
4766,22584470,AREIAS - Policia Civil,CEMADEN,P,-44.6978,-22.5794,,2015-08-02
4767,14465684,ARENÁPOLIS - Jardim Primavera,CEMADEN,P,-56.84153,-14.46452,,2015-08-17
4768,28264902,ARMAZÉM - Centro,CEMADEN,P,-49.01585,-28.26208,,2015-02-27
4769,22584718,ARTUR NOGUEIRA - Jardim Blumenau,CEMADEN,P,-47.18,-22.581,,2014-12-03
4770,16296359,ARUJÁ - Arujamerica,CEMADEN,P,-46.3108,-23.3919,,2015-02-05
4771,27424978,ATALANTA - UBS Centro,CEMADEN,P,-49.78439,-27.42093,,2015-02-24
4772,23084664,ATIBAIA - Jd. do Alvinópolis,CEMADEN,P,-46.64065,-23.077,,2015-02-05
4773,23104892,AVARÉ - Centro,CEMADEN,P,-48.92,-23.1014,,2014-12-01
4774,23114893,AVARÉ - Jurumirim,CEMADEN,P,-48.932,-23.111,,2014-12-01
4775,27014860,BALNEÁRIO CAMBORIÚ - Barra,CEMADEN,P,-48.596,-27.007,,2015-02-05
4776,26994864,BALNEÁRIO CAMBORIÚ - Naçཞs,CEMADEN,P,-48.643,-26.986,,2014-07-25
