#AAA MM DD HH    Qaflu   Qdeflu
2015 09 21 23  1490.11   923.75
2015 09 22 00  1463.30   924.43
2015 09 22 01  1378.89   922.51
2015 09 22 02   898.16   920.15
2015 09 22 03   418.75   924.62
2015 09 22 04   312.27   928.12
2015 09 22 05    63.44   932.22
2015 09 22 06   126.89   934.69
2015 09 22 07   239.86   934.34
2015 09 22 08   296.80   937.27
2015 09 22 09   710.25   935.69
2015 09 22 10  1064.34   932.86
2015 09 22 11  1425.37   934.34
2015 09 22 12  1440.41   931.91
2015 09 22 13  1465.03   931.66
2015 09 22 14  1455.99   933.63
2015 09 22 15  1406.32   938.94
2015 09 22 16  1513.27   935.91
