#AAA MM DD HH    Qaflu   Qdeflu
2015 02 12 16    77.84    93.47
2015 02 12 17    62.18    93.43
2015 02 12 18    46.83    93.03
2015 02 12 19    30.62    92.22
2015 02 12 20    26.49    91.00
2015 02 12 21    26.55    89.72
2015 02 12 22    26.81    88.41
2015 02 12 23    25.86    86.80
2015 02 13 00    31.27    85.06
2015 02 13 01    43.13    83.75
2015 02 13 02    52.39    82.97
2015 02 13 03    63.28    82.70
2015 02 13 04    69.76    83.15
2015 02 13 05    69.08    83.82
2015 02 13 06    68.96    84.36
2015 02 13 07    70.47    84.98
2015 02 13 08    69.78    85.63
2015 02 13 09    69.65    86.16
2015 02 13 10    70.64    86.71
2015 02 13 11    69.65    87.05
2015 02 13 12    69.49    86.46
2015 02 13 13    69.89    85.29
2015 02 13 14    69.43    84.17
2015 02 13 15    69.52    83.13
2015 02 13 16    69.85    82.74
2015 02 13 17    69.67    82.96
2015 02 13 18    68.55    83.33
2015 02 13 19    69.32    83.61
2015 02 13 20    69.07    84.02
2015 02 13 21    68.69    84.52
2015 02 13 22    70.17    84.90
2015 02 13 23    70.33    85.28
2015 02 14 00    70.67    85.40
2015 02 14 01    71.11    84.96
2015 02 14 02    72.33    83.98
2015 02 14 03    72.02    82.79
2015 02 14 04    72.35    81.59
2015 02 14 05    73.91    80.51
2015 02 14 06    77.27    79.69
2015 02 14 07    82.29    79.00
2015 02 14 08    86.38    78.25
2015 02 14 09    89.75    77.66
2015 02 14 10    90.46    77.26
2015 02 14 11    89.40    76.87
2015 02 14 12    89.60    76.63
2015 02 14 13    89.77    76.36
2015 02 14 14    89.36    75.95
2015 02 14 15    89.46    75.61
2015 02 14 16    90.11    75.38
2015 02 14 17    90.13    75.62
2015 02 14 18    89.96    76.55
2015 02 14 19    90.67    77.88
2015 02 14 20    90.26    79.41
2015 02 14 21    89.87    80.98
2015 02 14 22    89.94    82.35
2015 02 14 23    89.82    83.57
2015 02 15 00    88.18    84.39
2015 02 15 01    84.75    84.53
2015 02 15 02    81.12    84.02
2015 02 15 03    77.00    83.25
2015 02 15 04    77.98    82.22
2015 02 15 05    82.75    81.41
2015 02 15 06    85.95    80.82
2015 02 15 07    89.58    80.21
2015 02 15 08    91.06    80.12
2015 02 15 09    90.04    79.99
2015 02 15 10    90.03    79.54
2015 02 15 11    91.14    79.08
2015 02 15 12    90.05    78.45
2015 02 15 13    89.61    77.79
2015 02 15 14    90.60    77.22
2015 02 15 15    89.81    76.42
2015 02 15 16    89.84    75.33
2015 02 15 17    90.59    74.08
2015 02 15 18    90.36    72.95
2015 02 15 19    90.29    72.21
2015 02 15 20    90.68    71.93
2015 02 15 21    90.22    71.92
2015 02 15 22    88.90    71.94
2015 02 15 23    88.33    71.81
2015 02 16 00    87.82    71.53
2015 02 16 01    87.24    71.17
2015 02 16 02    87.60    70.86
2015 02 16 03    87.87    70.69
2015 02 16 04    87.43    70.46
2015 02 16 05    87.40    70.21
2015 02 16 06    87.61    69.98
2015 02 16 07    87.37    69.73
2015 02 16 08    87.35    69.49
2015 02 16 09    87.58    69.28
2015 02 16 10    87.59    69.07
2015 02 16 11    87.17    69.09
2015 02 16 12    87.75    69.67
2015 02 16 13    87.55    70.81
2015 02 16 14    87.25    72.30
2015 02 16 15    87.65    73.82
2015 02 16 16    87.14    75.09
2015 02 16 17    87.03    76.09
2015 02 16 18    87.26    76.99
2015 02 16 19    87.21    77.84
2015 02 16 20    87.03    78.78
2015 02 16 21    86.89    79.97
2015 02 16 22    86.79    81.43
2015 02 16 23    86.87    83.07
2015 02 17 00    86.72    84.49
