#AAA MM DD HH    Qaflu   Qdeflu
2015 02 12 11   174.56   795.90
2015 02 12 12   177.74   738.60
2015 02 12 13   251.03   652.43
2015 02 12 14   220.04   593.94
2015 02 12 15   191.10   641.99
2015 02 12 16   299.60   695.49
2015 02 12 17   278.69   812.06
2015 02 12 18   619.74   933.16
2015 02 12 19   876.28   942.27
2015 02 12 20  1062.95   941.98
2015 02 12 21  1072.80   946.33
2015 02 12 22  1016.60   945.11
2015 02 12 23   761.47   948.42
2015 02 13 00   518.19   947.08
2015 02 13 01   484.86   952.24
2015 02 13 02   610.82   957.23
2015 02 13 03   799.58   953.54
2015 02 13 04   962.21   956.71
2015 02 13 05  1172.36   952.41
2015 02 13 06  1068.80   947.83
2015 02 13 07   846.70   945.67
2015 02 13 08   608.57   943.98
2015 02 13 09   402.84   875.72
2015 02 13 10   175.66   851.99
2015 02 13 11   179.09   833.43
2015 02 13 12   269.48   819.34
2015 02 13 13   276.94   887.28
2015 02 13 14   371.09   909.95
2015 02 13 15   844.89   921.87
2015 02 13 16  1060.03   928.06
2015 02 13 17  1114.29   921.84
2015 02 13 18  1319.81   912.91
2015 02 13 19  1170.73   912.30
2015 02 13 20  1099.38   917.93
2015 02 13 21  1216.75   919.83
2015 02 13 22  1234.13   920.71
2015 02 13 23  1175.16   922.23
2015 02 14 00  1185.99   916.55
2015 02 14 01  1226.51   913.09
2015 02 14 02  1210.73   908.31
2015 02 14 03  1207.67   905.25
2015 02 14 04  1132.86   901.91
2015 02 14 05  1084.04   897.08
2015 02 14 06  1122.24   896.80
2015 02 14 07  1000.98   896.50
2015 02 14 08   592.03   894.45
2015 02 14 09   468.46   897.35
2015 02 14 10   274.70   896.04
2015 02 14 11    73.29   898.08
2015 02 14 12   227.47   903.80
2015 02 14 13   269.13   906.97
2015 02 14 14   329.85   912.70
2015 02 14 15   652.59   911.03
2015 02 14 16  1117.40   908.45
2015 02 14 17  1099.65   907.20
2015 02 14 18  1185.78   905.35
2015 02 14 19  1261.12   903.71
2015 02 14 20  1119.27   904.82
2015 02 14 21  1190.37   904.45
2015 02 14 22  1249.20   902.79
2015 02 14 23  1210.01   902.09
2015 02 15 00  1354.30   897.91
2015 02 15 01  1456.38   895.53
2015 02 15 02  1437.87   893.51
2015 02 15 03  1556.79   891.46
2015 02 15 04  1524.15   891.81
2015 02 15 05  1514.80   887.96
2015 02 15 06  1519.78   887.45
2015 02 15 07  1428.63   889.76
2015 02 15 08  1359.09   886.21
2015 02 15 09  1199.37   885.94
2015 02 15 10   923.17   884.68
2015 02 15 11   634.04   886.97
2015 02 15 12   530.44   893.35
2015 02 15 13   420.86   899.24
2015 02 15 14   517.41   902.32
2015 02 15 15   975.82   904.34
2015 02 15 16  1299.02   903.12
2015 02 15 17  1407.37   906.99
2015 02 15 18  1660.30   906.99
2015 02 15 19  1620.19   899.88
2015 02 15 20  1394.38   948.99
2015 02 15 21  1564.49  1091.61
2015 02 15 22  1613.74  1234.33
2015 02 15 23  1471.99  1378.51
2015 02 16 00  1493.70  1471.71
2015 02 16 01  1565.87  1466.89
2015 02 16 02  1497.82  1464.83
2015 02 16 03  1513.43  1469.44
2015 02 16 04  1566.70  1506.22
2015 02 16 05  1495.46  1561.44
2015 02 16 06  1404.24  1618.69
2015 02 16 07  1303.95  1672.35
2015 02 16 08  1046.27  1689.60
2015 02 16 09   739.09  1690.35
2015 02 16 10   463.23  1606.95
2015 02 16 11   254.95  1508.63
2015 02 16 12   119.26  1411.43
2015 02 16 13   120.44  1313.64
2015 02 16 14   525.67  1300.97
2015 02 16 15  1044.10  1302.54
2015 02 16 16  1305.77  1300.27
2015 02 16 17  1559.51  1273.58
2015 02 16 18  1608.24  1206.84
2015 02 16 19  1418.96  1138.53
2015 02 16 20  1502.43  1079.04
2015 02 16 21  1615.42  1043.56
2015 02 16 22  1510.37  1042.99
2015 02 16 23  1496.08  1045.19
2015 02 17 00  1544.66  1038.79
2015 02 17 01  1416.24  1031.34
2015 02 17 02  1342.34  1028.92
2015 02 17 03  1470.91  1025.52
2015 02 17 04  1438.29  1025.90
2015 02 17 05  1482.58  1026.20
2015 02 17 06  1592.84  1026.49
2015 02 17 07  1407.83  1028.43
2015 02 17 08  1001.72  1029.22
2015 02 17 09   509.92  1032.29
2015 02 17 10   301.49  1032.80
2015 02 17 11    79.27  1036.03
2015 02 17 12    72.16  1039.92
2015 02 17 13   289.11  1042.43
2015 02 17 14   188.97  1046.76
2015 02 17 15   384.35  1044.19
2015 02 17 16  1076.66  1043.67
2015 02 17 17  1343.80  1041.37
2015 02 17 18  1466.72  1037.83
2015 02 17 19  1668.37  1036.03
2015 02 17 20  1476.58  1036.69
2015 02 17 21  1426.59  1036.19
2015 02 17 22  1588.90  1033.54
2015 02 17 23  1531.81  1031.43
2015 02 18 00  1253.54  1028.10
2015 02 18 01  1246.83  1026.89
2015 02 18 02  1458.90  1030.01
2015 02 18 03  1378.92  1032.51
2015 02 18 04  1407.06  1033.15
2015 02 18 05  1535.13  1029.26
2015 02 18 06  1245.55  1025.60
2015 02 18 07   912.70  1028.17
2015 02 18 08   660.94  1029.35
2015 02 18 09   350.09  1009.92
2015 02 18 10   149.68   974.48
2015 02 18 11    87.70   934.48
2015 02 18 12   210.56   892.39
2015 02 18 13   184.40   877.23
2015 02 18 14    57.53   882.32
2015 02 18 15   204.64   886.47
2015 02 18 16   716.30   892.25
2015 02 18 17   955.17   894.69
2015 02 18 18  1207.79   894.37
2015 02 18 19  1481.80   887.95
2015 02 18 20  1388.68   882.81
2015 02 18 21  1241.21   878.30
2015 02 18 22  1096.59   871.15
2015 02 18 23   803.76   869.74
2015 02 19 00   159.82   869.14
2015 02 19 01    93.60   874.40
2015 02 19 02   160.19   875.01
2015 02 19 03 -99999.90 -99999.90
