#AAA MM DD HH    Qaflu   Qdeflu
2015 02 15 05    98.38    97.80
2015 02 15 06    98.22    97.82
2015 02 15 07    97.96    97.84
2015 02 15 08    97.47    97.84
2015 02 15 09    96.98    97.83
2015 02 15 10    96.21    97.80
2015 02 15 11    95.31    97.78
2015 02 15 12    93.27    99.23
2015 02 15 13    92.63    97.18
2015 02 15 14    91.91    94.69
2015 02 15 15    91.16    92.17
2015 02 15 16    91.53    88.14
2015 02 15 17    90.47    87.60
2015 02 15 18    86.58    87.53
2015 02 15 19    86.15    87.50
2015 02 15 20    86.41    87.48
2015 02 15 21    87.07    87.46
2015 02 15 22    90.99    87.72
2015 02 15 23    91.86    88.35
2015 02 16 00    92.21    89.64
2015 02 16 01    92.34    90.94
2015 02 16 02    92.28    91.97
2015 02 16 03    92.04    92.65
2015 02 16 04    91.76    92.61
2015 02 16 05    91.30    92.40
2015 02 16 06    90.91    92.07
2015 02 16 07    90.42    91.09
2015 02 16 08    89.92    90.22
2015 02 16 09    89.32    89.50
2015 02 16 10    88.61    88.86
2015 02 16 11    87.85    88.83
2015 02 16 12    87.03    88.74
2015 02 16 13    86.24    88.50
2015 02 16 14    85.66    87.06
2015 02 16 15    84.92    85.56
2015 02 16 16    84.32    84.29
2015 02 16 17    83.90    83.17
2015 02 16 18    83.43    83.27
2015 02 16 19    83.29    83.44
2015 02 16 20    83.15    83.45
2015 02 16 21    82.95    83.46
2015 02 16 22    82.82    83.53
2015 02 16 23    82.60    83.58
2015 02 17 00    82.39    83.58
2015 02 17 01    82.30    83.64
2015 02 17 02    82.13    83.59
2015 02 17 03    82.09    83.10
2015 02 17 04    82.02    82.63
2015 02 17 05    81.91    82.13
2015 02 17 06    81.96    81.71
2015 02 17 07    82.06    81.82
2015 02 17 08    82.16    81.86
