#AAA MM DD HH    Qaflu   Qdeflu
2015 03 04 01  1851.18  1594.31
2015 03 04 02  1878.93  1498.37
2015 03 04 03  1819.30  1381.67
2015 03 04 04  1810.11  1239.28
2015 03 04 05  1739.16  1044.64
2015 03 04 06  1720.53   883.31
2015 03 04 07  1447.60   705.52
2015 03 04 08  1025.20   559.02
2015 03 04 09   654.31   464.03
2015 03 04 10   438.60   438.60
2015 03 04 11   235.28   454.09
2015 03 04 12   193.96   526.94
2015 03 04 13   471.62   823.63
2015 03 04 14   747.73  1118.77
2015 03 04 15  1092.29  1387.22
2015 03 04 16  1416.14  1596.91
2015 03 04 17  1558.33  1529.78
2015 03 04 18  1531.32  1426.66
2015 03 04 19  1364.16  1345.13
2015 03 04 20  1201.74  1277.85
2015 03 04 21  1224.58  1262.64
2015 03 04 22  1066.00  1437.04
2015 03 04 23  1249.04  1658.14
2015 03 05 00  1854.45  1892.51
2015 03 05 01  1841.90  2108.29
2015 03 05 02  1833.86  2119.28
2015 03 05 03  2012.41  1964.84
2015 03 05 04  1707.43  1621.80
2015 03 05 05  1372.56  1191.80
2015 03 05 06  1129.09   805.62
2015 03 05 07   750.21   550.42
2015 03 05 08   329.52   453.20
2015 03 05 09   185.12   499.08
2015 03 05 10   537.19   727.46
2015 03 05 11  1112.13   997.97
2015 03 05 12  1584.51  1470.34
2015 03 05 13  1949.23  1911.17
2015 03 05 14  2238.11  2171.52
2015 03 05 15  2160.96  2379.78
2015 03 05 16  2004.65  2385.20
2015 03 05 17  2187.72  2387.51
2015 03 05 18  2235.55  2387.77
2015 03 05 19  2150.21  2388.06
2015 03 05 20  2187.70  2387.49
2015 03 05 21  2223.36  2289.96
2015 03 05 22  2188.08  2292.73
2015 03 05 23  2085.38  2294.69
2015 03 06 00  2219.73  2210.21
2015 03 06 01  2231.93  2250.96
2015 03 06 02  2102.75  2226.43
2015 03 06 03  2037.06  2084.63
2015 03 06 04  1974.34  2040.93
2015 03 06 05  1571.23  1837.62
2015 03 06 06  1032.57  1403.61
2015 03 06 07   681.16  1052.21
2015 03 06 08   223.39   727.63
2015 03 06 09   105.03   866.14
2015 03 06 10   412.61  1221.29
2015 03 06 11  1083.70  1683.07
2015 03 06 12  1503.88  2141.31
2015 03 06 13  1838.85  2266.97
2015 03 06 14  2191.05  2371.81
2015 03 06 15  2053.52  2405.54
2015 03 06 16  2081.67  2405.15
2015 03 06 17  2252.39  2404.61
2015 03 06 18  2110.00  2404.93
2015 03 06 19  2138.94  2405.33
2015 03 06 20  2139.32  2405.71
2015 03 06 21  2230.15  2249.18
2015 03 06 22  2020.73  2144.41
2015 03 06 23  1844.25  2139.19
2015 03 07 00  2162.40  2133.86
2015 03 07 01  1971.31  2285.27
2015 03 07 02  2061.60  2385.07
2015 03 07 03  2054.60  2301.96
2015 03 07 04  1923.94  2152.27
2015 03 07 05  1930.49  1978.06
2015 03 07 06  1849.10  1611.25
2015 03 07 07  1737.35  1204.58
2015 03 07 08   970.85   904.25
2015 03 07 09   373.98   811.62
2015 03 07 10   537.17  1050.92
2015 03 07 11  1057.21  1532.90
2015 03 07 12  1569.80  1788.63
2015 03 07 13  1923.37  1856.78
2015 03 07 14  2100.13  1786.17
2015 03 07 15  1937.96  1595.46
2015 03 07 16  1733.48  1590.78
2015 03 07 17  1980.63  1590.57
2015 03 07 18  1932.42  1589.92
2015 03 07 19  1817.64  1589.31
2015 03 07 20  1930.74  1588.24
2015 03 07 21  1997.10  1588.01
2015 03 07 22  1996.36  1587.26
2015 03 07 23  1815.33  1587.00
2015 03 08 00  1987.20  1587.61
2015 03 08 01  1977.79  1587.72
2015 03 08 02  1901.38  1587.43
2015 03 08 03  1929.65  1587.15
2015 03 08 04  1938.87  1586.86
2015 03 08 05  1989.65  1580.55
2015 03 08 06  1823.02  1575.66
2015 03 08 07  1785.65  1557.32
2015 03 08 08  1503.94  1532.48
2015 03 08 09  1117.73  1517.31
2015 03 08 10  1169.47  1511.97
2015 03 08 11  1259.17  1525.57
2015 03 08 12  1599.42  1551.85
2015 03 08 13  1783.53  1574.23
2015 03 08 14  1814.24  1585.91
2015 03 08 15  1915.11  1591.64
2015 03 08 16  1829.40  1591.56
2015 03 08 17  1933.81  1591.31
2015 03 08 18  1914.51  1591.03
2015 03 08 19  1905.16  1591.20
2015 03 08 20  1933.42  1590.92
