#AAA MM DD HH    Qaflu   Qdeflu
2015 03 15 10  1668.37  1036.03
2015 03 15 11  1476.58  1036.69
2015 03 15 12  1426.59  1036.19
2015 03 15 13  1588.90  1033.54
2015 03 15 14  1531.81  1031.43
2015 03 15 15  1253.54  1028.10
2015 03 15 16  1246.83  1026.89
2015 03 15 17  1458.90  1030.01
2015 03 15 18  1378.92  1032.51
2015 03 15 19  1407.06  1033.15
2015 03 15 20  1535.13  1029.26
2015 03 15 21  1245.55  1025.60
2015 03 15 22   912.70  1028.17
2015 03 15 23   660.94  1029.35
2015 03 16 00   350.09  1009.92
2015 03 16 01   149.68   974.48
2015 03 16 02    87.70   934.48
2015 03 16 03   210.56   892.39
2015 03 16 04   184.40   877.23
2015 03 16 05    57.53   882.32
2015 03 16 06   204.64   886.47
2015 03 16 07   716.30   892.25
2015 03 16 08   955.17   894.69
2015 03 16 09  1207.79   894.37
2015 03 16 10  1481.80   887.95
2015 03 16 11  1388.68   882.81
2015 03 16 12  1241.21   878.30
2015 03 16 13  1096.59   871.15
2015 03 16 14   803.76   869.74
2015 03 16 15   159.82   869.14
2015 03 16 16    93.60   874.40
2015 03 16 17   160.19   875.01
2015 03 16 18 -99999.90 -99999.90
2015 03 16 19 -99999.90 -99999.90
2015 03 16 20 -99999.90 -99999.90
2015 03 16 21 -99999.90 -99999.90
2015 03 16 22 -99999.90 -99999.90
2015 03 16 23 -99999.90 -99999.90
2015 03 17 00 -99999.90 -99999.90
2015 03 17 01 -99999.90 -99999.90
2015 03 17 02 -99999.90 -99999.90
2015 03 17 03   154.65   792.49
2015 03 17 04   143.95   589.34
2015 03 17 05   180.76   384.21
2015 03 17 06    81.71   257.66
2015 03 17 07   -30.78   332.12
2015 03 17 08   235.74   560.15
2015 03 17 09   184.75   784.09
2015 03 17 10    48.94   928.72
2015 03 17 11   164.26   945.07
2015 03 17 12   189.37   937.18
2015 03 17 13   103.84   934.13
2015 03 17 14   149.49   934.89
2015 03 17 15   208.71   937.31
2015 03 17 16   134.43   937.57
2015 03 17 17   459.79   933.42
2015 03 17 18  1375.70   931.22
2015 03 17 19  1267.63   929.42
2015 03 17 20  1362.82   928.10
2015 03 17 21  1190.67   930.67
2015 03 17 22   538.72   929.04
2015 03 17 23   376.79   920.83
2015 03 18 00   267.65   908.21
2015 03 18 01   366.77   865.11
2015 03 18 02    86.36   850.11
2015 03 18 03   199.15   843.74
2015 03 18 04   231.31   843.40
2015 03 18 05   295.31   869.48
2015 03 18 06   579.13   882.47
2015 03 18 07  1063.11   889.77
2015 03 18 08  1414.82   900.24
2015 03 18 09  1451.95   915.70
2015 03 18 10  1538.00   915.08
2015 03 18 11  1410.43   917.51
2015 03 18 12  1363.21   919.04
2015 03 18 13  1480.01   916.68
2015 03 18 14  1440.46   919.39
2015 03 18 15  1463.59   913.72
2015 03 18 16  1490.85   911.03
2015 03 18 17  1466.13   911.18
2015 03 18 18  1501.54   913.18
2015 03 18 19  1535.05   924.71
2015 03 18 20  1490.11   923.75
