#AAA MM DD HH    Qaflu   Qdeflu
2015 03 08 23    88.58    88.35
2015 03 09 00    87.65    87.87
2015 03 09 01    88.07    87.62
2015 03 09 02    88.31    87.20
2015 03 09 03    88.46    86.68
2015 03 09 04    89.36    86.23
2015 03 09 05    89.05    85.70
2015 03 09 06    89.77    85.31
2015 03 09 07    89.40    85.38
2015 03 09 08    86.27    85.82
2015 03 09 09    81.59    86.50
2015 03 09 10    75.23    87.29
2015 03 09 11    69.66    87.96
2015 03 09 12    66.46    88.33
2015 03 09 13    65.75    88.51
2015 03 09 14    69.83    88.80
2015 03 09 15    74.22    89.18
2015 03 09 16    81.05    89.31
2015 03 09 17    86.72    89.17
2015 03 09 18    87.52    88.86
2015 03 09 19    89.16    88.27
2015 03 09 20    89.35    87.56
2015 03 09 21    88.33    86.99
2015 03 09 22    89.76    86.63
2015 03 09 23    90.89    86.65
2015 03 10 00    89.06    87.28
2015 03 10 01    90.13    88.35
2015 03 10 02    90.27    89.38
2015 03 10 03    89.35    90.46
2015 03 10 04    90.06    91.39
2015 03 10 05    90.29    92.08
2015 03 10 06    90.45    92.90
2015 03 10 07    77.84    93.47
2015 03 10 08    62.18    93.43
2015 03 10 09    46.83    93.03
2015 03 10 10    30.62    92.22
2015 03 10 11    26.49    91.00
2015 03 10 12    26.55    89.72
2015 03 10 13    26.81    88.41
2015 03 10 14    25.86    86.80
2015 03 10 15    31.27    85.06
2015 03 10 16    43.13    83.75
2015 03 10 17    52.39    82.97
2015 03 10 18    63.28    82.70
2015 03 10 19    69.76    83.15
2015 03 10 20    69.08    83.82
2015 03 10 21    68.96    84.36
2015 03 10 22    70.47    84.98
2015 03 10 23    69.78    85.63
2015 03 11 00    69.65    86.16
2015 03 11 01    70.64    86.71
2015 03 11 02    69.65    87.05
2015 03 11 03    69.49    86.46
2015 03 11 04    69.89    85.29
2015 03 11 05    69.43    84.17
2015 03 11 06    69.52    83.13
2015 03 11 07    69.85    82.74
2015 03 11 08    69.67    82.96
2015 03 11 09    68.55    83.33
2015 03 11 10    69.32    83.61
2015 03 11 11    69.07    84.02
2015 03 11 12    68.69    84.52
2015 03 11 13    70.17    84.90
2015 03 11 14    70.33    85.28
2015 03 11 15    70.67    85.40
2015 03 11 16    71.11    84.96
2015 03 11 17    72.33    83.98
2015 03 11 18    72.02    82.79
2015 03 11 19    72.35    81.59
2015 03 11 20    73.91    80.51
2015 03 11 21    77.27    79.69
2015 03 11 22    82.29    79.00
2015 03 11 23    86.38    78.25
2015 03 12 00    89.75    77.66
2015 03 12 01    90.46    77.26
2015 03 12 02    89.40    76.87
2015 03 12 03    89.60    76.63
2015 03 12 04    89.77    76.36
2015 03 12 05    89.36    75.95
2015 03 12 06    89.46    75.61
2015 03 12 07    90.11    75.38
2015 03 12 08    90.13    75.62
2015 03 12 09    89.96    76.55
2015 03 12 10    90.67    77.88
2015 03 12 11    90.26    79.41
2015 03 12 12    89.87    80.98
2015 03 12 13    89.94    82.35
2015 03 12 14    89.82    83.57
2015 03 12 15    88.18    84.39
2015 03 12 16    84.75    84.53
2015 03 12 17    81.12    84.02
2015 03 12 18    77.00    83.25
2015 03 12 19    77.98    82.22
2015 03 12 20    82.75    81.41
2015 03 12 21    85.95    80.82
2015 03 12 22    89.58    80.21
2015 03 12 23    91.06    80.12
2015 03 13 00    90.04    79.99
2015 03 13 01    90.03    79.54
2015 03 13 02    91.14    79.08
2015 03 13 03    90.05    78.45
2015 03 13 04    89.61    77.79
2015 03 13 05    90.60    77.22
2015 03 13 06    89.81    76.42
2015 03 13 07    89.84    75.33
2015 03 13 08    90.59    74.08
2015 03 13 09    90.36    72.95
2015 03 13 10    90.29    72.21
2015 03 13 11    90.68    71.93
2015 03 13 12    90.22    71.92
2015 03 13 13    88.90    71.94
2015 03 13 14    88.33    71.81
2015 03 13 15    87.82    71.53
2015 03 13 16    87.24    71.17
2015 03 13 17    87.60    70.86
2015 03 13 18    87.87    70.69
2015 03 13 19    87.43    70.46
2015 03 13 20    87.40    70.21
2015 03 13 21    87.61    69.98
