,Q_obs1,Q_obs2,pme,etp,MGB,SAC,GR4,HYMOD,SMAP,IPH2
2019-07-16,14.13,14.193,0.03,2.484,30.05,15.15,35.83,35.605,40.438,34.561
2019-07-17,13.83,13.878,0.0,2.435,28.63,14.718,34.884,33.907,37.943,32.706
2019-07-18,13.42,13.499,0.01,1.931,27.02,14.24,34.216,32.376,35.471,30.951
2019-07-19,12.9,12.99,0.01,2.245,25.8,13.69,33.815,30.989,33.159,29.29
2019-07-20,12.31,12.405,0.0,2.42,24.73,13.086,33.677,29.729,31.0,27.719
2019-07-21,11.81,11.884,0.0,2.48,23.75,12.334,33.31,28.58,28.984,26.232
2019-07-22,11.43,11.493,0.0,2.279,22.84,11.732,32.228,27.532,27.101,24.825
2019-07-23,11.08,11.133,0.0,2.358,22.0,11.174,31.17,26.574,25.343,23.493
2019-07-24,10.76,10.814,0.0,2.382,21.2,10.653,30.202,25.695,23.701,22.234
2019-07-25,10.45,10.499,0.01,2.836,20.44,10.174,29.314,24.888,22.167,21.041
2019-07-26,10.13,10.182,0.0,2.879,19.73,9.724,28.499,24.145,20.733,19.913
2019-07-27,9.85,9.888,0.17,2.362,19.05,9.329,27.755,23.459,19.393,18.846
2019-07-28,9.64,9.669,0.0,2.661,18.41,9.004,27.089,22.823,18.14,17.836
2019-07-29,9.48,9.51,0.0,2.729,17.8,8.722,26.483,22.231,16.968,16.88
2019-07-30,9.29,9.324,2.45,2.586,17.29,8.535,25.912,21.723,15.894,15.976
2019-07-31,9.1,9.131,0.0,2.278,16.98,8.547,25.374,21.231,14.874,15.12
2019-08-01,8.9,8.94,0.0,2.214,16.41,8.572,24.867,20.769,13.914,14.31
2019-08-02,8.73,8.756,1.38,2.563,16.06,8.572,24.39,20.342,13.017,13.544
2019-08-03,8.46,8.517,0.03,2.755,15.75,8.601,23.941,19.927,12.175,12.819
2019-08-04,8.19,8.235,0.0,3.0,15.07,8.574,23.52,19.527,11.386,12.133
2019-08-05,7.96,7.998,0.0,2.955,14.51,8.468,23.123,19.138,10.649,11.484
2019-08-06,7.77,7.8,0.02,2.936,14.02,8.298,22.747,18.759,9.959,10.869
2019-08-07,7.65,7.664,0.0,3.209,13.57,8.09,22.387,18.39,9.315,10.288
2019-08-08,7.56,7.572,0.04,3.193,13.15,7.864,22.042,18.029,8.712,9.738
2019-08-09,7.49,7.5,0.0,2.94,12.76,7.625,21.708,17.677,8.149,9.218
2019-08-10,7.4,7.418,0.11,2.971,12.4,7.416,21.384,17.334,7.622,8.725
2019-08-11,7.24,7.27,0.4,3.585,12.06,7.24,21.07,17.001,7.13,8.259
2019-08-12,7.1,7.124,0.0,3.485,11.71,7.109,20.766,16.676,6.669,7.818
2019-08-13,6.99,7.018,1.03,3.225,11.53,7.02,20.472,16.367,6.24,7.401
2019-08-14,6.81,6.845,0.0,2.947,11.3,7.005,20.187,16.062,5.838,7.006
2019-08-15,6.65,6.674,0.0,2.703,10.92,6.986,19.912,15.765,5.461,6.632
2019-08-16,6.49,6.514,0.0,2.83,10.59,6.933,19.647,15.474,5.108,6.279
2019-08-17,6.37,6.391,0.0,2.749,10.29,6.848,19.391,15.19,4.778,5.944
2019-08-18,6.27,6.273,0.56,3.073,10.42,6.756,19.145,14.913,4.47,5.627
2019-08-19,6.59,6.503,14.87,3.849,12.79,7.118,18.968,16.277,5.428,5.328
2019-08-20,7.16,7.031,0.34,3.433,16.39,8.543,18.991,16.986,5.427,5.044
2019-08-21,8.64,8.36,0.03,3.426,14.09,9.936,19.238,17.657,5.056,4.776
2019-08-22,10.16,9.95,0.03,3.245,11.98,10.815,19.736,18.156,4.579,4.522
2019-08-23,9.71,10.001,2.81,3.968,11.08,11.225,20.519,18.493,4.139,4.282
2019-08-24,7.9,8.135,0.0,3.805,10.62,11.394,21.627,18.589,3.721,4.055
2019-08-25,7.14,7.217,0.0,4.157,10.02,11.275,22.382,18.491,3.349,3.84
2019-08-26,6.88,6.914,0.0,2.85,9.49,10.899,21.884,18.232,3.027,3.636
2019-08-27,6.68,6.716,0.0,2.688,9.12,10.351,21.259,17.848,2.749,3.444
2019-08-28,6.5,6.53,0.06,3.652,8.82,9.731,20.68,17.375,2.51,3.262
2019-08-29,6.31,6.34,0.0,3.511,8.57,9.1,20.148,16.844,2.303,3.089
2019-08-30,6.25,6.261,0.0,3.95,8.35,8.498,19.666,16.281,2.12,2.926
2019-08-31,6.19,6.183,6.3,2.667,8.89,8.13,19.259,16.002,2.159,2.772
2019-09-01,6.97,6.662,24.36,3.169,15.81,8.972,19.1,19.998,5.477,5.746
2019-09-02,10.85,10.015,0.35,3.934,23.82,11.605,19.393,22.228,6.066,8.56
2019-09-03,15.69,14.932,0.38,4.096,19.71,14.058,20.154,24.336,5.584,11.224
2019-09-04,19.28,18.925,0.61,3.329,15.31,15.563,21.464,25.959,4.776,13.744
2019-09-05,18.08,18.6,0.32,3.06,12.72,16.108,23.435,26.97,3.956,13.008
2019-09-06,14.39,14.977,3.96,3.696,12.0,16.0,26.002,27.495,3.309,12.312
2019-09-07,11.69,12.021,0.12,3.973,12.01,15.637,27.505,27.446,2.737,11.653
2019-09-08,10.32,10.501,0.0,2.707,10.74,14.965,26.496,26.973,2.264,11.03
2019-09-09,9.41,9.537,0.0,2.475,9.78,14.028,25.308,26.173,1.886,10.44
2019-09-10,8.81,8.902,0.0,2.744,9.19,12.941,24.239,25.142,1.588,9.881
2019-09-11,8.17,8.287,0.0,3.33,8.77,11.813,23.288,23.964,1.355,9.353
2019-09-12,7.57,7.66,1.43,2.543,8.45,10.763,22.444,22.725,1.175,8.853
2019-09-13,7.08,7.149,0.35,2.302,8.19,9.87,21.711,21.46,1.031,8.38
2019-09-14,6.84,6.875,0.05,2.395,7.97,9.171,21.151,20.214,0.913,7.933
2019-09-15,6.66,6.692,0.0,2.916,7.77,8.548,20.698,19.016,0.817,7.509
2019-09-16,6.52,6.556,0.0,2.842,7.6,7.979,20.277,17.884,0.737,7.108
2019-09-17,6.34,6.365,0.0,3.093,7.44,7.455,19.885,16.83,0.67,6.729
2019-09-18,6.3,6.24,17.8,3.318,11.73,7.509,19.584,18.203,2.412,6.37
2019-09-19,7.65,7.136,18.77,3.56,24.44,9.424,19.583,21.319,4.777,10.821
2019-09-20,17.48,14.785,28.97,3.256,37.01,13.512,20.216,29.606,9.951,23.853
2019-09-21,41.13,37.289,2.27,4.326,40.26,19.121,21.904,35.18,11.107,36.185
2019-09-22,52.26,51.599,0.06,3.629,30.1,23.59,24.919,40.046,10.212,47.853
2019-09-23,50.58,51.303,0.0,3.533,22.57,25.942,29.729,43.63,8.505,54.104
2019-09-24,44.21,45.456,0.02,2.823,18.65,26.35,35.971,45.783,6.806,51.199
2019-09-25,36.36,37.621,0.02,2.973,16.28,25.322,41.307,46.596,5.368,48.45
2019-09-26,29.81,30.767,0.01,3.644,14.7,23.373,42.723,46.279,4.218,45.848
2019-09-27,25.09,25.76,0.0,3.806,13.59,21.087,39.551,45.077,3.327,43.387
2019-09-28,21.7,22.205,0.0,2.895,12.75,18.681,36.446,43.233,2.647,41.057
2019-09-29,19.02,19.445,0.0,2.919,12.1,16.361,33.753,40.962,2.132,38.853
2019-09-30,16.73,17.087,0.0,2.036,11.56,14.247,31.443,38.445,1.742,36.767
2019-10-01,14.75,15.07,0.0,2.656,11.11,12.381,29.528,35.825,1.446,34.794
2019-10-02,13.03,13.295,0.54,3.642,10.73,10.819,28.004,33.212,1.22,32.926
2019-10-03,11.69,11.883,2.56,3.552,10.43,9.63,26.835,30.73,1.07,31.159
2019-10-04,10.72,10.858,0.36,4.045,10.08,8.87,25.876,28.364,0.939,29.487
2019-10-05,9.98,10.084,1.71,3.473,10.49,8.364,25.013,26.186,0.836,27.905
2019-10-06,10.04,9.934,15.69,3.21,14.2,8.499,24.302,26.001,2.164,26.408
2019-10-07,11.12,10.911,2.43,3.241,18.27,9.833,23.882,25.305,2.414,24.991
2019-10-08,12.06,11.943,0.0,3.783,15.39,11.266,23.767,24.722,2.218,23.651
2019-10-09,12.41,12.402,0.0,4.068,12.73,12.13,23.976,24.111,1.887,22.382
2019-10-10,11.93,12.091,0.01,3.674,11.32,12.34,24.53,23.405,1.55,21.182
2019-10-11,10.57,10.811,0.0,3.804,10.43,12.028,25.458,22.591,1.256,20.046
2019-10-12,9.23,9.436,0.0,3.944,9.8,11.379,25.961,21.685,1.016,18.971
2019-10-13,8.28,8.41,2.38,3.425,9.38,10.562,25.099,20.759,0.848,17.954
2019-10-14,7.89,7.842,13.27,3.707,14.26,10.247,24.205,21.087,1.708,16.992
2019-10-15,19.95,16.107,3.46,3.348,20.41,10.967,23.548,20.972,1.861,16.081
2019-10-16,42.41,39.538,0.05,2.769,17.64,11.984,23.145,20.801,1.685,15.22
2019-10-17,49.96,49.879,0.5,2.959,14.62,12.565,23.011,20.521,1.414,14.404
2019-10-18,43.51,45.205,4.4,3.776,13.02,12.739,23.173,20.239,1.238,13.633
2019-10-19,33.05,34.576,1.2,3.688,12.84,12.803,23.685,19.773,1.029,12.903
2019-10-20,26.59,27.382,1.86,4.401,11.73,12.686,23.971,19.214,0.844,12.212
2019-10-21,23.91,24.198,8.94,3.675,12.3,12.641,23.362,19.143,1.12,11.558
2019-10-22,21.95,22.276,0.0,4.679,14.22,12.978,22.781,18.765,1.082,10.94
2019-10-23,20.67,20.784,0.0,4.6,12.75,13.088,22.367,18.33,0.936,10.355
2019-10-24,20.43,20.513,0.01,4.048,11.16,12.785,22.09,17.815,0.77,9.801
2019-10-25,18.79,19.171,0.15,3.081,10.05,12.141,21.918,17.224,0.62,9.277
2019-10-26,16.37,16.747,1.65,3.3,9.39,11.337,21.914,16.594,0.503,8.781
2019-10-27,14.55,14.791,7.61,3.897,12.33,10.772,21.844,16.347,0.715,8.312
2019-10-28,14.14,14.058,13.9,4.251,18.79,11.126,21.428,17.34,1.81,7.868
2019-10-29,16.08,15.646,1.18,4.774,17.21,12.485,21.188,17.754,1.961,7.447
2019-10-30,19.63,18.835,0.33,4.157,14.05,13.665,21.212,18.096,1.75,7.05
2019-10-31,22.02,22.108,1.18,4.315,11.76,14.17,21.527,18.259,1.441,6.674
2019-11-01,20.47,20.667,0.0,4.05,10.46,14.132,22.158,18.195,1.137,6.318
2019-11-02,19.15,19.502,0.66,3.7,9.65,13.608,22.951,17.924,0.878,5.981
2019-11-03,16.72,17.078,2.16,4.945,9.5,12.842,23.18,17.512,0.687,5.662
2019-11-04,16.14,15.948,4.79,3.743,10.09,12.183,22.508,17.122,0.641,5.36
2019-11-05,17.83,17.485,9.89,4.029,11.27,12.068,21.818,17.295,1.085,5.075
2019-11-06,21.34,20.867,0.15,4.019,11.78,12.589,21.286,17.115,1.098,4.805
2019-11-07,21.09,21.373,0.97,4.059,10.35,12.948,20.922,16.878,0.955,4.549
2019-11-08,19.03,19.396,0.52,4.889,9.06,12.898,20.736,16.536,0.776,4.308
2019-11-09,16.9,17.243,1.04,4.213,8.52,12.535,20.753,16.096,0.61,4.079
2019-11-10,17.3,16.597,27.69,3.702,14.58,12.738,21.047,21.232,4.995,6.695
2019-11-11,26.59,25.246,1.37,4.546,25.17,14.744,21.493,24.023,6.494,9.172
2019-11-12,27.58,27.894,0.05,5.058,20.34,16.646,21.843,26.62,6.236,11.514
2019-11-13,24.57,25.101,2.74,5.115,15.67,17.671,22.602,28.641,5.27,13.732
2019-11-14,21.89,22.23,13.9,4.766,16.32,18.282,23.954,31.291,5.384,12.996
2019-11-15,21.51,21.329,0.12,5.06,16.93,19.097,26.11,32.603,5.722,12.301
2019-11-16,24.94,24.186,0.0,5.27,13.81,19.356,27.79,33.217,5.307,11.643
2019-11-17,28.22,27.954,0.0,4.354,11.47,18.822,27.317,33.146,4.44,11.019
2019-11-18,26.91,27.416,0.0,4.648,10.2,17.664,26.905,32.489,3.7,10.43
2019-11-19,22.98,23.664,0.02,5.412,9.34,16.13,26.832,31.373,3.099,9.872
2019-11-20,19.16,19.737,0.0,5.322,8.72,14.435,26.521,29.93,2.62,9.344
2019-11-21,16.28,16.681,0.01,4.773,8.23,12.729,25.349,28.277,2.241,8.845
2019-11-22,14.33,14.608,0.27,5.17,7.87,11.124,24.226,26.515,1.941,8.372
2019-11-23,13.01,13.2,2.01,6.11,7.56,9.81,23.309,24.754,1.716,7.925
2019-11-24,12.75,12.568,0.05,5.404,7.3,8.825,22.535,23.012,1.526,7.501
2019-11-25,14.95,14.671,0.0,4.132,7.05,8.013,21.837,21.341,1.368,7.101
2019-11-26,15.2,15.249,4.6,4.383,9.3,7.433,21.214,19.926,1.336,6.722
2019-11-27,16.12,15.637,35.04,4.535,18.59,8.258,20.806,27.633,8.496,11.51
2019-11-28,27.48,24.808,2.17,4.735,26.14,11.687,20.845,31.824,10.953,16.041
2019-11-29,39.11,37.838,0.0,4.733,20.62,15.083,21.354,35.871,10.758,20.329
2019-11-30,41.64,41.792,0.0,4.785,15.31,17.18,22.393,39.036,9.364,24.386
2019-12-01,37.11,38.176,1.11,5.232,12.34,17.952,24.054,41.055,7.717,23.078
2019-12-02,30.63,31.559,0.0,5.494,10.71,17.703,26.448,41.918,6.272,21.84
2019-12-03,25.82,26.618,0.27,4.879,9.55,16.738,28.044,41.769,5.089,20.669
2019-12-04,21.75,22.298,4.47,3.81,8.97,15.487,26.928,40.954,4.248,19.56
2019-12-05,19.35,19.665,9.11,4.489,10.92,14.545,25.651,40.087,3.999,18.512
2019-12-06,18.08,18.228,0.33,4.895,13.08,14.326,24.57,38.555,3.525,17.519
2019-12-07,17.37,17.511,0.0,4.936,10.87,14.039,23.689,36.74,3.027,16.58
2019-12-08,16.04,16.318,0.0,4.537,9.16,13.416,23.014,34.723,2.579,15.692
2019-12-09,14.69,14.841,12.48,4.249,11.01,12.826,22.595,33.74,3.09,14.851
2019-12-10,15.4,15.013,0.85,3.858,15.19,13.023,22.527,32.256,2.975,14.055
2019-12-11,17.5,17.283,6.57,4.081,15.06,13.369,22.527,31.084,2.87,13.302
2019-12-12,19.59,18.999,0.24,4.469,13.79,13.788,22.35,29.733,2.548,12.59
2019-12-13,24.11,23.487,0.07,4.413,11.16,13.814,22.342,28.324,2.186,11.916
2019-12-14,24.68,24.983,0.51,5.203,9.45,13.366,22.56,26.859,1.854,11.278
2019-12-15,20.85,21.596,1.85,4.762,8.63,12.629,22.662,25.382,1.583,10.675
2019-12-16,17.6,17.915,21.88,5.868,12.74,12.427,22.287,27.43,4.174,10.185
2019-12-17,19.99,19.038,12.01,5.201,23.85,14.015,22.055,29.138,5.899,12.014
2019-12-18,29.13,27.275,5.95,5.493,28.11,16.499,22.015,30.633,7.218,13.899
2019-12-19,36.92,36.284,0.44,5.606,21.47,18.65,22.367,31.681,7.663,15.682
2019-12-20,37.25,37.494,8.81,4.888,16.58,19.932,23.191,32.778,7.769,17.287
2019-12-21,34.57,34.885,3.62,3.705,16.75,20.766,24.595,33.173,8.101,16.514
2019-12-22,35.14,34.954,0.24,3.307,16.8,20.873,25.912,33.003,8.173,15.63
2019-12-23,34.94,35.142,0.0,4.355,14.07,20.28,25.861,32.354,7.911,14.792
2019-12-24,32.59,33.11,0.0,4.123,11.87,19.0,25.177,31.31,7.31,14.0
2019-12-25,28.44,29.221,0.0,5.268,10.6,17.286,24.552,29.973,6.569,13.25
2019-12-26,23.97,24.661,0.0,4.726,9.71,15.379,23.894,28.442,5.941,12.541
2019-12-27,20.3,20.85,0.01,5.369,9.04,13.473,22.982,26.803,5.405,11.87
2019-12-28,17.46,17.884,0.0,5.455,8.52,11.683,22.141,25.129,4.944,11.234
2019-12-29,15.37,15.673,0.01,5.605,8.09,10.064,21.441,23.476,4.543,10.633
2019-12-30,13.74,13.997,0.52,5.729,7.73,8.661,20.861,21.885,4.191,10.064
2019-12-31,12.39,12.596,2.7,4.755,7.56,7.62,20.346,20.435,3.906,9.526
2020-01-01,11.43,11.495,7.86,4.414,10.92,7.194,19.888,19.527,3.962,9.017
2020-01-02,13.5,12.919,17.88,5.429,21.37,7.992,19.553,20.911,5.637,8.592
2020-01-03,16.55,16.04,5.94,4.894,27.58,10.214,19.429,21.698,5.952,8.494
2020-01-04,21.83,20.883,8.02,4.656,22.04,12.837,19.54,22.85,5.882,9.555
2020-01-05,25.34,24.97,3.55,5.106,20.04,15.229,19.935,23.679,5.371,10.558
2020-01-06,24.32,24.929,1.02,4.856,16.06,16.871,20.646,24.144,4.7,11.45
2020-01-07,20.85,21.215,1.06,4.994,13.16,17.503,21.592,24.235,4.05,11.99
2020-01-08,22.3,21.737,5.04,4.945,13.86,17.394,22.169,24.151,3.608,11.348
2020-01-09,23.87,23.816,12.63,5.325,20.32,17.312,21.954,24.868,4.074,10.741
2020-01-10,23.47,23.479,1.81,4.192,23.72,17.671,21.606,24.894,4.093,10.167
2020-01-11,26.01,25.437,26.11,4.145,21.46,18.552,21.241,29.739,7.728,15.676
2020-01-12,31.45,30.049,2.74,4.315,23.49,20.751,21.301,32.35,11.443,20.888
2020-01-13,44.15,42.011,0.23,4.591,20.27,24.574,21.878,34.572,13.21,25.821
2020-01-14,51.89,51.209,0.2,5.166,16.46,24.904,23.054,36.058,13.813,30.488
2020-01-15,50.89,51.735,1.21,4.574,14.16,24.118,24.609,36.722,13.699,28.852
2020-01-16,41.09,43.066,13.18,4.893,15.63,22.961,26.218,37.891,14.248,27.304
2020-01-17,31.09,32.426,0.2,5.523,19.59,22.257,27.305,37.89,15.263,25.839
2020-01-18,25.73,26.344,0.0,4.767,16.64,21.303,26.536,37.358,15.363,24.453
2020-01-19,23.26,23.631,0.0,4.633,13.79,19.885,25.795,36.335,14.903,23.142
2020-01-20,20.74,21.195,0.0,4.844,12.3,18.113,25.331,34.918,14.052,21.901
2020-01-21,18.02,18.467,0.0,5.437,11.29,16.168,25.158,33.216,12.884,20.726
2020-01-22,15.77,16.098,0.79,4.868,10.53,14.236,24.845,31.34,11.827,19.615
2020-01-23,14.22,14.449,0.94,4.357,9.94,12.491,23.887,29.382,10.896,18.563
2020-01-24,13.08,13.257,0.17,3.926,9.46,10.988,23.016,27.412,10.068,17.568
2020-01-25,12.24,12.369,0.02,4.029,9.03,9.669,22.272,25.489,9.326,16.627
2020-01-26,11.55,11.667,0.0,4.478,8.66,8.49,21.595,23.651,8.658,15.736
2020-01-27,10.85,10.979,0.06,4.591,8.33,7.429,20.981,21.928,8.051,14.893
2020-01-28,10.0,10.153,5.55,4.136,8.23,6.717,20.436,20.562,7.651,14.095
2020-01-29,9.19,9.312,4.41,4.583,9.36,6.648,19.983,19.384,7.268,13.34
2020-01-30,9.22,9.153,10.89,4.746,10.85,7.321,19.619,19.157,7.469,12.626
2020-01-31,9.37,9.354,2.34,4.169,13.52,8.744,19.364,18.721,7.16,11.95
2020-02-01,9.74,9.646,0.03,4.595,11.69,10.044,19.221,18.324,6.65,11.31
2020-02-02,10.5,10.406,12.41,5.186,9.99,11.076,19.22,19.037,6.976,10.705
2020-02-03,10.35,10.476,0.67,4.961,10.17,12.354,19.371,19.227,6.643,10.132
2020-02-04,9.32,9.477,1.04,5.068,9.51,13.235,19.629,19.325,6.087,9.591
2020-02-05,9.2,9.129,1.55,4.617,8.83,13.433,19.874,19.257,5.503,9.078
2020-02-06,9.55,9.555,2.82,4.748,8.46,13.292,19.859,19.047,4.986,8.593
2020-02-07,8.93,9.082,1.21,4.951,8.51,12.938,19.924,18.648,4.51,8.134
2020-02-08,8.29,8.399,0.99,5.503,7.86,12.377,19.877,18.11,4.087,7.699
2020-02-09,7.71,7.78,9.17,4.707,9.68,11.891,19.418,18.084,4.179,7.288
2020-02-10,7.54,7.474,0.99,4.607,12.77,11.87,18.983,17.74,3.958,6.899
2020-02-11,11.28,10.409,0.23,5.186,10.47,11.847,18.641,17.337,3.634,6.531
2020-02-12,12.84,13.115,0.02,4.722,8.61,11.504,18.402,16.854,3.298,6.183
2020-02-13,10.21,10.578,0.0,3.967,7.66,10.842,18.258,16.293,2.987,5.853
2020-02-14,8.55,8.803,0.0,3.468,7.05,9.962,18.203,15.672,2.711,5.541
2020-02-15,7.52,7.653,0.05,3.727,6.63,8.979,18.117,15.012,2.47,5.246
2020-02-16,6.9,6.996,1.36,3.676,6.32,8.027,17.817,14.347,2.264,4.967
2020-02-17,6.46,6.528,0.11,4.523,6.08,7.227,17.501,13.677,2.081,4.702
2020-02-18,6.18,6.208,6.37,4.398,7.3,6.705,17.21,13.324,2.127,4.452
2020-02-19,5.97,6.029,2.62,4.364,9.97,6.77,16.952,12.924,2.053,4.216
2020-02-20,5.81,5.815,5.45,3.736,9.02,7.216,16.735,12.749,2.057,3.992
2020-02-21,6.59,6.355,1.47,3.853,7.57,7.93,16.568,12.504,1.933,3.78
2020-02-22,7.96,7.806,0.3,4.028,6.71,8.474,16.46,12.24,1.767,3.58
2020-02-23,7.44,7.696,0.0,4.143,6.21,8.65,16.405,11.943,1.599,3.39
2020-02-24,6.06,6.239,1.04,4.082,5.96,8.46,16.352,11.619,1.446,3.21
2020-02-25,6.19,5.942,33.95,4.661,15.18,9.073,16.313,19.779,8.058,7.695
2020-02-26,14.67,12.328,52.56,4.646,51.13,16.772,16.653,44.854,25.879,28.385
2020-02-27,29.16,27.554,0.07,4.602,75.04,30.908,17.749,61.454,34.816,47.962
2020-02-28,26.57,27.928,0.02,4.925,54.89,39.247,19.835,76.602,36.54,66.488
2020-02-29,18.37,19.498,0.03,4.765,39.33,42.096,23.244,88.383,35.353,79.363
2020-03-01,13.93,14.523,0.02,4.444,32.06,42.144,28.514,96.221,33.17,75.099
2020-03-02,10.75,11.214,3.02,4.437,28.38,40.218,35.129,100.343,30.819,71.065
2020-03-03,8.79,9.026,0.67,4.746,26.29,37.264,38.216,101.181,28.725,67.247
2020-03-04,7.84,7.989,1.13,4.336,23.42,33.765,35.733,99.423,26.706,63.635
2020-03-05,7.24,7.331,0.06,4.076,21.23,30.072,33.071,95.719,24.813,60.217
2020-03-06,6.71,6.796,0.0,4.236,19.57,26.439,30.726,90.672,22.936,56.983
2020-03-07,6.53,6.57,0.37,4.5,18.27,23.0,28.68,84.794,21.025,53.922
2020-03-08,6.2,6.263,1.5,4.286,17.37,19.926,26.936,78.51,19.138,51.026
2020-03-09,5.91,5.968,0.0,4.27,16.37,17.311,25.541,72.115,17.516,48.286
2020-03-10,5.66,5.706,0.0,4.419,15.34,15.051,24.529,65.847,16.105,45.693
2020-03-11,5.49,5.521,0.0,4.347,14.5,13.087,23.728,59.865,14.863,43.24
2020-03-12,5.32,5.357,0.0,3.829,13.74,11.386,23.002,54.273,13.758,40.918
2020-03-13,5.2,5.223,0.01,4.022,13.06,9.936,22.341,49.13,12.765,38.721
2020-03-14,5.01,5.053,0.0,3.915,12.43,8.687,21.736,44.462,11.866,36.642
2020-03-15,5.14,5.016,0.49,4.445,11.93,7.665,21.18,40.272,11.046,34.675
2020-03-16,5.49,5.486,1.26,4.116,11.58,6.876,20.668,36.553,10.297,32.814
2020-03-17,5.61,5.567,0.25,3.667,11.1,6.343,20.196,33.265,9.606,31.053
2020-03-18,6.49,6.315,22.67,3.856,15.07,6.584,19.817,34.177,11.978,29.894
2020-03-19,7.09,7.035,0.69,4.272,23.05,8.494,19.66,33.917,12.035,28.797
2020-03-20,8.44,8.066,0.01,4.214,19.18,10.404,19.741,33.881,11.197,27.76
2020-03-21,11.32,10.862,0.0,3.765,15.04,11.46,20.081,33.721,10.103,26.778
2020-03-22,11.71,12.014,0.0,3.308,13.09,11.662,20.705,33.291,9.021,25.341
2020-03-23,8.66,9.152,0.01,3.44,11.85,11.429,21.646,32.563,8.049,23.982
2020-03-24,6.98,7.147,0.03,2.932,10.97,10.76,22.242,31.568,7.21,22.695
2020-03-25,6.37,6.448,0.0,4.073,10.31,9.854,21.637,30.365,6.495,21.478
2020-03-26,6.02,6.078,0.01,4.065,9.78,8.855,20.927,29.02,5.887,20.326
2020-03-27,5.74,5.786,0.0,3.98,9.34,7.853,20.276,27.597,5.367,19.236
2020-03-28,5.54,5.579,0.0,3.745,8.96,6.927,19.683,26.147,4.917,18.205
2020-03-29,5.43,5.444,2.29,3.348,10.42,6.162,19.151,24.753,4.543,17.229
2020-03-30,5.41,5.434,5.1,3.593,12.85,5.819,18.69,23.585,4.328,16.305
2020-03-31,5.28,5.299,1.59,3.618,11.33,5.985,18.335,22.426,4.051,15.431
2020-04-01,5.21,5.216,1.17,3.451,10.26,6.306,18.054,21.346,3.761,14.605
2020-04-02,5.47,5.427,1.73,3.357,9.82,6.587,17.808,20.348,3.489,13.822
2020-04-03,5.38,5.431,0.19,3.395,9.33,6.774,17.596,19.402,3.23,13.082
2020-04-04,5.15,5.174,0.0,3.141,8.56,6.751,17.416,18.514,2.992,12.381
2020-04-05,5.15,5.156,0.0,3.232,8.04,6.513,17.23,17.681,2.774,11.718
2020-04-06,5.06,5.068,14.15,3.31,10.04,6.528,17.012,18.384,3.712,11.091
2020-04-07,5.08,5.096,0.19,3.393,14.38,7.469,16.878,18.543,3.777,10.498
2020-04-08,5.12,5.112,0.0,3.283,12.14,8.358,16.848,18.715,3.503,9.936
2020-04-09,5.18,5.163,0.0,2.98,9.86,8.779,16.928,18.779,3.132,9.404
2020-04-10,5.48,5.437,0.0,2.832,8.79,8.722,17.127,18.688,2.764,8.901
2020-04-11,5.54,5.571,0.0,4.005,8.12,8.313,17.455,18.442,2.436,8.426
2020-04-12,5.19,5.263,0.0,3.939,7.64,7.617,17.658,18.059,2.156,7.975
2020-04-13,4.86,4.904,0.0,3.967,7.36,6.904,17.376,17.572,1.921,7.549
2020-04-14,4.87,4.854,17.09,3.25,9.86,6.661,17.072,19.171,3.401,7.146
2020-04-15,4.95,4.925,0.0,2.774,13.66,7.666,16.891,19.851,3.597,6.764
2020-04-16,5.22,5.172,0.0,2.683,11.38,8.688,16.844,20.454,3.298,6.403
2020-04-17,5.51,5.479,0.0,3.203,9.26,9.211,16.943,20.821,2.854,6.062
2020-04-18,5.45,5.481,0.0,3.071,8.25,9.203,17.206,20.905,2.413,5.739
2020-04-19,5.19,5.251,0.0,3.138,7.62,8.792,17.659,20.718,2.027,5.433
2020-04-20,4.85,4.904,0.0,3.434,7.18,8.127,17.968,20.302,1.709,5.143
2020-04-21,4.62,4.656,0.0,2.707,6.86,7.341,17.664,19.708,1.453,4.869
2020-04-22,4.46,4.496,0.0,3.22,6.6,6.528,17.289,18.991,1.25,4.61
2020-04-23,4.28,4.313,0.0,2.851,6.4,5.743,16.942,18.196,1.087,4.365
2020-04-24,4.26,4.254,0.0,3.187,6.22,5.023,16.623,17.363,0.957,4.133
2020-04-25,4.26,4.269,0.0,2.904,6.07,4.406,16.333,16.523,0.852,3.913
2020-04-26,4.2,4.213,0.0,3.094,5.94,3.881,16.079,15.7,0.765,3.705
2020-04-27,4.14,4.157,0.0,3.13,5.82,3.441,15.876,14.91,0.693,3.509
2020-04-28,4.1,4.113,0.02,2.864,5.71,3.085,15.705,14.164,0.632,3.323
2020-04-29,3.78,3.941,0.4,3.231,5.64,2.81,15.542,13.469,0.579,3.147
2020-04-30,3.08,3.096,0.13,2.875,5.55,2.624,15.387,12.826,0.533,2.98
2020-05-01,3.03,3.04,1.11,2.855,5.45,2.481,15.24,12.245,0.495,2.822
2020-05-02,3.02,3.02,0.03,2.925,5.4,2.495,15.1,11.712,0.459,2.673
2020-05-03,,3.011,0.0,2.758,5.3,2.518,14.966,11.226,0.426,2.532
2020-05-04,,3.024,0.0,2.388,5.2,2.509,14.838,10.785,0.396,2.399
2020-05-05,,3.019,0.94,2.335,5.18,2.492,14.716,10.389,0.37,2.272
2020-05-06,,3.047,7.54,2.742,5.67,2.733,14.607,10.448,0.641,2.153
2020-05-07,3.13,3.136,0.08,2.971,6.23,3.494,14.527,10.369,0.682,2.039
