,Q_obs1,Q_obs2,pme,etp,MGB,SAC,GR4,HYMOD,SMAP,IPH2
2020-03-26,13.6,13.741,0.0,3.815,17.38,15.368,27.078,19.857,11.542,23.339
2020-03-27,13.09,13.121,0.01,3.594,16.75,14.333,26.714,19.077,11.099,23.005
2020-03-28,13.64,13.496,0.2,3.492,16.22,13.445,26.367,18.352,10.719,22.689
2020-03-29,14.11,14.109,0.81,3.074,15.92,12.879,26.036,17.702,10.392,22.392
2020-03-30,13.38,13.567,0.53,3.077,15.49,12.569,25.72,17.112,10.107,22.112
2020-03-31,12.72,12.765,0.37,3.549,15.19,12.33,25.419,16.579,9.857,21.847
2020-04-01,12.74,12.753,0.1,3.454,14.86,12.052,25.132,16.093,9.634,21.595
2020-04-02,12.34,12.403,0.55,3.195,14.75,11.812,24.858,15.656,9.434,21.357
2020-04-03,12.03,12.121,0.13,2.796,14.49,11.601,24.594,15.252,9.252,21.131
2020-04-04,11.78,11.799,0.0,2.768,14.19,11.309,24.342,14.878,9.085,20.916
2020-04-05,11.58,11.633,0.0,2.861,13.89,10.963,24.101,14.529,8.93,20.711
2020-04-06,11.25,11.339,11.88,3.138,14.71,13.167,24.046,16.843,12.639,20.517
2020-04-07,11.5,11.292,0.44,3.059,16.56,16.375,24.554,17.919,13.632,20.333
2020-04-08,25.01,22.299,0.04,3.254,17.42,17.712,25.672,18.611,13.434,20.159
2020-04-09,24.09,25.447,0.0,3.038,16.53,17.813,26.376,18.831,12.775,19.993
2020-04-10,17.24,18.076,0.0,3.003,15.41,17.182,25.646,18.648,11.99,19.834
2020-04-11,14.4,14.675,0.0,3.943,14.62,16.244,24.884,18.178,11.227,19.681
2020-04-12,13.34,13.508,0.0,4.041,14.03,15.119,24.309,17.533,10.54,19.533
2020-04-13,12.6,12.67,0.0,3.473,13.56,14.065,24.008,16.805,9.945,19.39
2020-04-14,12.63,12.654,9.89,2.975,16.23,15.211,23.908,17.89,12.053,19.253
2020-04-15,13.63,13.031,0.0,3.097,19.27,17.203,24.231,18.125,12.389,19.122
2020-04-16,17.24,17.325,0.0,2.774,20.28,17.693,25.008,18.13,11.98,18.997
2020-04-17,13.34,13.937,0.0,3.091,18.68,17.296,25.479,17.859,11.307,18.875
2020-04-18,11.94,12.004,0.0,3.235,16.85,16.432,24.883,17.362,10.59,18.758
2020-04-19,11.58,11.609,0.04,3.17,15.59,15.379,24.264,16.719,9.921,18.643
2020-04-20,11.28,11.335,0.0,3.52,14.68,14.291,23.788,16.003,9.33,18.531
2020-04-21,11.21,11.189,0.0,2.588,13.98,13.249,23.519,15.272,8.823,18.422
2020-04-22,12.08,11.874,0.0,2.961,13.42,12.3,23.304,14.563,8.392,18.315
2020-04-23,12.21,12.328,0.0,2.822,12.98,11.461,23.097,13.901,8.027,18.211
2020-04-24,11.82,11.852,0.04,3.353,12.6,10.75,22.898,13.295,7.718,18.108
2020-04-25,11.53,11.603,0.0,3.022,12.29,10.153,22.706,12.751,7.453,18.008
2020-04-26,11.3,11.313,0.0,2.872,12.02,9.651,22.522,12.264,7.226,17.91
2020-04-27,11.68,11.643,0.12,2.945,11.78,9.254,22.344,11.832,7.028,17.813
2020-04-28,11.26,11.355,0.68,2.809,11.56,9.087,22.173,11.455,6.855,17.718
2020-04-29,10.94,10.981,0.02,3.07,11.37,9.016,22.008,11.115,6.7,17.624
2020-04-30,10.82,10.853,0.01,3.18,11.2,8.874,21.849,10.808,6.561,17.532
2020-05-01,10.75,10.736,0.76,2.987,11.04,8.791,21.696,10.539,6.435,17.442
2020-05-02,10.9,10.878,0.0,2.934,10.88,8.833,21.548,10.286,6.319,17.352
2020-05-03,,10.784,0.0,2.879,10.74,8.753,21.404,10.051,6.212,17.264
2020-05-04,,,0.0,2.283,10.61,8.606,21.266,9.828,6.111,17.176
2020-05-05,,10.601,0.15,2.716,10.49,8.461,21.132,9.618,6.016,17.09
2020-05-06,,10.752,5.63,2.656,11.86,9.534,21.045,10.01,6.661,17.006
2020-05-07,11.77,11.651,0.11,2.851,12.5,11.035,21.093,10.128,6.79,16.924
2020-05-08,14.28,13.898,0.04,2.414,12.35,11.631,21.281,10.163,6.693,16.843
2020-05-09,13.23,13.583,0.0,2.804,11.82,11.595,21.379,10.096,6.511,16.763
2020-05-10,12.31,12.335,0.0,2.511,11.28,11.298,21.137,9.941,6.306,16.683
2020-05-11,11.99,12.093,0.0,2.824,10.9,10.837,20.888,9.725,6.106,16.604
2020-05-12,11.53,11.622,0.18,2.72,10.61,10.354,20.688,9.473,5.922,16.525
2020-05-13,11.38,11.302,5.89,2.271,11.83,11.154,20.607,9.855,6.567,16.448
2020-05-14,11.6,11.67,1.18,2.341,15.34,12.655,20.694,9.951,6.663,16.373
2020-05-15,12.14,11.856,0.06,2.603,17.49,13.328,20.941,9.944,6.519,16.299
2020-05-16,13.01,13.037,0.0,2.203,16.11,13.262,21.086,9.827,6.288,16.225
2020-05-17,12.79,12.879,0.0,2.937,14.34,12.777,20.836,9.618,6.04,16.152
2020-05-18,11.76,11.912,0.01,2.395,13.16,12.09,20.577,9.348,5.804,16.08
2020-05-19,11.28,11.377,0.0,2.325,12.31,11.345,20.374,9.045,5.592,16.007
2020-05-20,10.99,10.998,0.0,1.757,11.67,10.612,20.252,8.732,5.404,15.936
2020-05-21,10.71,10.792,0.02,1.964,11.18,9.939,20.15,8.424,5.24,15.865
2020-05-22,11.43,11.072,18.53,2.425,16.62,13.334,20.267,14.551,14.332,20.087
2020-05-23,12.44,12.399,2.89,1.868,20.16,18.82,21.07,17.793,17.061,24.627
2020-05-24,20.14,18.206,0.0,1.916,20.97,21.575,22.64,20.014,16.83,24.538
2020-05-25,20.58,21.879,0.0,2.293,18.96,22.056,23.797,21.054,15.444,23.819
2020-05-26,14.16,14.814,0.0,2.531,16.45,21.238,23.117,21.08,13.738,23.152
2020-05-27,12.41,12.555,0.0,2.691,14.77,19.767,22.26,20.378,12.076,22.531
2020-05-28,11.79,11.891,0.01,2.502,13.56,18.039,21.64,19.231,10.597,21.953
2020-05-29,11.34,11.427,0.0,2.227,12.66,16.286,21.388,17.866,9.338,21.414
2020-05-30,10.9,10.946,0.0,2.099,11.97,14.638,21.243,16.444,8.291,20.911
2020-05-31,10.9,10.868,0.03,2.529,11.43,13.133,21.108,15.072,7.431,20.442
2020-06-01,10.9,10.906,2.59,2.107,11.73,12.42,20.985,13.936,6.838,20.006
2020-06-02,11.48,11.366,10.15,2.324,14.02,14.275,20.995,14.808,9.001,19.598
2020-06-03,15.83,14.041,0.32,2.306,16.41,16.713,21.369,14.89,9.324,19.219
2020-06-04,23.26,23.617,2.98,1.818,17.97,18.052,22.107,14.963,9.041,18.864
2020-06-05,16.86,17.688,3.24,2.111,19.76,19.222,22.622,14.908,8.583,18.533
2020-06-06,16.9,16.61,16.33,2.209,22.56,23.089,22.57,19.515,15.309,26.621
2020-06-07,23.49,21.362,0.0,2.414,24.1,27.07,23.21,21.554,16.769,34.107
2020-06-08,29.62,30.232,1.01,2.082,23.17,28.082,24.561,22.738,15.989,32.64
2020-06-09,21.8,22.823,24.23,2.313,29.02,32.545,25.85,33.911,31.346,42.692
2020-06-10,26.03,23.455,43.09,2.376,54.3,61.754,27.585,73.65,89.734,83.967
2020-06-11,64.44,57.64,4.21,2.365,80.0,94.944,34.131,95.055,105.521,111.914
2020-06-12,74.11,74.772,0.07,2.08,91.14,99.947,44.672,108.784,101.943,105.829
2020-06-13,70.78,71.331,0.96,2.207,84.27,96.924,49.498,114.308,91.055,99.062
2020-06-14,65.71,66.832,0.49,2.122,71.57,90.005,44.964,113.14,78.425,92.806
2020-06-15,57.08,58.758,0.12,1.998,61.08,81.621,40.236,107.373,66.426,87.021
2020-06-16,45.49,47.475,0.04,2.484,51.93,72.747,37.148,98.935,55.93,81.674
2020-06-17,35.32,36.82,0.12,2.399,44.39,64.316,35.736,89.326,47.117,76.729
2020-06-18,28.22,29.206,0.0,1.323,38.43,56.589,34.788,79.593,39.885,72.156
2020-06-19,23.76,24.346,0.0,1.374,33.71,49.687,33.928,70.391,34.039,67.928
2020-06-20,21.01,21.415,0.0,1.847,29.95,43.659,33.133,62.082,29.35,64.018
2020-06-21,18.92,19.206,0.0,2.362,26.94,38.475,32.397,54.819,25.597,60.402
2020-06-22,17.9,18.023,0.0,2.097,24.49,34.064,31.713,48.619,22.592,57.057
2020-06-23,16.82,17.016,0.0,2.458,22.5,30.339,31.074,43.418,20.186,53.964
2020-06-24,16.07,16.158,0.02,2.187,20.86,27.21,30.476,39.109,18.25,51.102
2020-06-25,16.1,15.951,9.96,2.162,24.53,26.733,30.126,37.428,19.588,48.457
2020-06-26,17.43,17.062,0.78,2.258,30.72,27.581,30.475,35.522,19.38,46.011
2020-06-27,33.22,29.942,20.44,2.136,39.09,31.635,32.13,41.672,31.477,53.314
2020-06-28,47.72,45.48,0.41,2.222,44.11,36.565,35.005,44.193,34.727,60.077
2020-06-29,50.85,51.454,0.14,2.156,41.79,41.449,38.291,45.589,33.91,56.777
2020-06-30,45.03,45.471,14.92,2.45,43.14,43.389,40.469,49.78,38.609,59.079
2020-07-01,49.06,48.322,0.78,2.465,47.57,48.992,39.767,50.86,38.365,61.216
2020-07-02,53.8,53.243,0.0,2.224,46.52,51.432,40.873,50.533,36.026,57.848
2020-07-03,50.35,51.531,0.0,2.111,41.0,48.205,41.309,49.014,33.103,54.734
2020-07-04,41.42,42.906,0.0,2.121,35.57,44.066,39.132,46.684,30.256,51.856
2020-07-05,33.7,34.876,0.0,1.805,31.38,39.652,37.119,43.918,27.732,49.195
2020-07-06,28.15,28.947,2.17,1.752,28.31,36.139,35.55,41.101,25.675,46.735
2020-07-07,25.15,25.436,2.88,1.988,27.79,33.747,34.648,38.464,24.124,44.461
2020-07-08,24.44,24.386,1.84,2.178,27.2,31.998,34.072,35.997,22.825,42.359
2020-07-09,24.67,24.83,0.01,1.797,25.55,30.113,33.62,33.718,21.705,40.415
2020-07-10,22.89,23.216,0.0,1.646,23.87,27.908,33.031,31.668,20.756,38.618
2020-07-11,20.9,21.221,0.16,2.095,22.13,25.681,32.262,29.848,19.962,36.955
2020-07-12,19.44,19.588,0.0,2.095,20.57,23.568,31.542,28.249,19.293,35.417
2020-07-13,18.5,18.7,2.85,2.505,21.15,22.226,30.914,27.005,18.884,33.994
2020-07-14,17.4,17.539,3.62,2.488,25.69,22.081,30.431,26.117,18.752,32.679
2020-07-15,18.39,17.872,0.0,2.16,28.68,21.955,30.136,25.248,18.451,31.463
2020-07-16,20.1,20.397,0.02,2.727,26.32,21.161,29.961,24.449,18.077,30.336
2020-07-17,17.57,17.815,1.3,2.456,23.69,20.309,29.64,23.726,17.695,29.294
2020-07-18,16.92,16.978,0.0,2.181,22.0,19.429,29.078,23.027,17.321,28.329
2020-07-19,16.69,16.721,0.0,2.139,20.65,18.339,28.541,22.362,16.959,27.436
2020-07-20,16.59,16.62,0.0,2.668,19.3,17.138,28.072,21.732,16.61,26.608
2020-07-21,15.92,16.077,0.0,2.536,18.18,16.04,27.672,21.138,16.268,25.84
2020-07-22,15.66,15.676,0.0,1.902,17.27,14.912,27.302,20.58,15.948,25.129
2020-07-23,15.36,15.454,0.0,2.031,16.52,14.033,26.949,20.057,15.654,24.47
2020-07-24,14.73,14.778,0.0,2.506,15.89,13.259,26.613,19.567,15.381,23.858
2020-07-25,14.52,14.554,0.05,3.079,15.35,12.509,26.293,19.107,15.127,23.29
2020-07-26,14.08,14.166,0.04,2.912,14.89,11.971,25.987,18.673,14.887,22.762
2020-07-27,13.77,13.85,0.0,2.523,14.48,11.51,25.694,18.264,14.66,22.272
2020-07-28,13.4,13.414,6.87,2.545,17.74,12.586,25.52,18.759,15.698,21.818
2020-07-29,15.66,14.928,15.04,2.503,22.62,17.471,26.014,23.082,22.556,26.157
2020-07-30,34.0,30.15,0.13,2.531,25.05,22.439,27.923,25.27,24.508,30.176
2020-07-31,39.09,39.872,0.3,2.037,22.93,24.358,30.78,26.673,24.19,29.137
2020-08-01,32.48,33.524,0.08,2.221,20.31,24.415,31.952,27.172,22.991,28.176
2020-08-02,27.55,28.327,0.0,2.584,18.5,23.387,30.402,26.918,21.542,27.286
2020-08-03,23.41,24.004,0.0,2.768,17.18,21.822,28.899,26.138,20.117,26.461
2020-08-04,20.14,20.663,0.0,2.892,16.17,20.058,27.887,25.043,18.818,25.697
2020-08-05,17.87,18.144,0.03,2.932,15.37,18.308,27.397,23.801,17.673,24.987
2020-08-06,16.74,16.876,0.0,3.001,14.72,16.684,27.031,22.531,16.692,24.328
2020-08-07,15.77,16.007,0.0,3.325,14.19,15.213,26.682,21.308,15.866,23.716
2020-08-08,14.71,14.778,0.0,2.845,13.73,13.93,26.348,20.176,15.17,23.147
2020-08-09,14.47,14.533,0.0,2.803,13.35,12.858,26.03,19.155,14.58,22.619
2020-08-10,13.74,13.889,0.0,2.681,13.01,11.956,25.725,18.248,14.078,22.127
2020-08-11,13.17,13.25,0.0,3.202,12.71,11.198,25.434,17.45,13.647,21.67
2020-08-12,13.07,13.059,0.58,3.41,12.71,10.704,25.156,16.757,13.272,21.244
2020-08-13,13.3,13.287,15.79,3.146,17.67,13.764,25.185,20.811,20.238,22.997
2020-08-14,14.8,13.951,1.03,2.956,24.6,18.232,26.153,22.733,22.146,24.619
2020-08-15,32.18,26.984,36.97,2.797,61.68,29.261,29.12,49.481,62.787,43.924
2020-08-16,78.29,72.751,18.77,2.373,81.43,53.913,35.105,69.86,86.012,71.931
2020-08-17,93.5,90.754,5.15,2.712,93.68,73.968,44.844,83.059,89.314,79.404
2020-08-18,105.62,102.83,23.94,2.93,109.7,89.591,56.15,100.563,102.883,89.178
2020-08-19,122.98,121.4,18.48,5.283,129.52,112.519,61.396,113.776,112.538,104.891
2020-08-20,136.18,132.502,17.12,5.575,145.39,128.334,68.838,123.688,118.272,113.584
2020-08-21,135.73,138.618,4.62,5.137,142.5,135.211,78.908,125.855,112.22,113.47
2020-08-22,125.9,126.967,0.0,4.379,125.52,132.379,82.494,122.811,101.332,106.225
2020-08-23,123.93,123.981,0.0,5.03,104.79,122.075,77.981,116.079,89.63,99.525
2020-08-24,122.38,122.927,0.0,3.876,87.69,110.251,69.13,107.148,78.804,93.329
2020-08-25,116.68,117.859,0.0,4.223,74.27,98.236,62.509,97.28,69.452,87.598
2020-08-26,109.43,110.576,0.0,3.52,63.77,86.845,57.904,87.391,61.638,82.297
2020-08-27,103.3,104.273,0.0,2.949,55.51,76.488,54.619,78.076,55.235,77.394
2020-08-28,93.33,95.802,0.0,3.016,48.95,67.325,51.888,69.663,50.045,72.859
2020-08-29,73.89,77.322,0.0,3.554,43.67,59.366,49.49,62.293,45.855,68.664
2020-08-30,56.54,58.942,0.0,3.708,39.38,52.542,47.369,55.979,42.465,64.783
2020-08-31,45.32,46.869,0.04,2.522,35.86,46.75,45.478,50.656,39.711,61.193
2020-09-01,38.43,39.369,0.26,3.042,32.93,41.914,43.781,46.223,37.475,57.871
2020-09-02,34.28,34.837,0.44,4.004,30.49,37.957,42.251,42.561,35.642,54.797
2020-09-03,31.89,32.181,0.05,3.906,28.43,34.652,40.865,39.544,34.114,51.953
2020-09-04,30.16,30.511,0.0,2.932,26.69,31.799,39.602,37.06,32.82,49.32
2020-09-05,27.93,28.314,0.0,2.773,25.19,29.335,38.445,35.01,31.717,46.884
2020-09-06,25.98,26.243,0.0,3.345,23.89,27.209,37.381,33.308,30.763,44.629
2020-09-07,24.98,25.149,0.0,3.404,22.77,25.292,36.402,31.883,29.917,42.541
2020-09-08,23.4,23.703,0.0,2.843,21.77,23.734,35.497,30.676,29.153,40.608
2020-09-09,21.82,22.043,0.0,2.462,20.9,22.177,34.658,29.64,28.456,38.818
2020-09-10,21.08,21.165,0.0,2.578,20.11,20.949,33.877,28.738,27.821,37.161
2020-09-11,20.43,20.57,0.0,3.122,19.42,19.971,33.151,27.941,27.249,35.626
2020-09-12,19.37,19.578,0.0,2.829,18.79,18.993,32.473,27.225,26.729,34.203
2020-09-13,18.55,18.641,0.0,2.134,18.22,18.178,31.839,26.572,26.25,32.885
2020-09-14,17.61,17.816,0.0,2.068,17.7,17.471,31.243,25.97,25.805,31.664
2020-09-15,16.73,16.841,0.04,3.055,17.22,16.934,30.684,25.407,25.389,30.532
2020-09-16,16.51,16.522,0.06,2.588,16.78,16.491,30.159,24.876,24.994,29.483
2020-09-17,16.09,16.154,1.42,2.728,16.42,16.389,29.664,24.409,24.637,28.51
2020-09-18,15.9,15.935,0.05,2.862,16.2,16.425,29.196,23.944,24.282,27.607
2020-09-19,16.1,16.056,0.02,3.465,16.17,16.26,28.754,23.492,23.936,26.769
2020-09-20,16.42,16.397,0.0,2.912,15.83,15.968,28.335,23.047,23.599,25.991
2020-09-21,15.3,15.547,0.1,4.093,15.39,15.631,27.936,22.61,23.271,25.267
2020-09-22,14.49,14.575,0.0,3.006,15.01,15.277,27.555,22.179,22.952,24.595
2020-09-23,14.22,14.241,0.02,3.022,14.69,14.913,27.191,21.757,22.641,23.969
2020-09-24,13.85,13.92,0.02,2.708,14.39,14.56,26.843,21.343,22.337,23.388
2020-09-25,13.59,13.622,0.0,2.443,14.11,14.223,26.512,20.937,22.039,22.846
2020-09-26,13.52,13.549,0.0,3.341,13.86,13.904,26.195,20.54,21.748,22.342
2020-09-27,12.96,13.083,2.02,3.288,14.29,14.042,25.893,20.228,21.518,21.873
2020-09-28,16.57,15.315,31.99,2.87,27.35,21.251,26.393,38.979,50.676,33.783
2020-09-29,33.12,28.797,0.02,2.301,38.93,30.565,29.442,48.625,59.203,44.805
2020-09-30,49.13,48.704,1.87,2.096,41.58,34.875,35.63,55.451,58.601,42.659
2020-10-01,44.49,45.811,0.02,2.203,36.11,36.0,39.831,58.737,54.382,40.673
2020-10-02,37.06,38.176,0.0,3.403,30.39,34.939,37.115,59.02,49.128,38.835
2020-10-03,29.39,30.795,1.66,3.679,27.32,33.095,34.258,57.203,43.992,37.134
2020-10-04,22.78,23.633,3.49,4.035,24.77,31.649,32.208,54.264,39.636,35.558
2020-10-05,21.13,20.841,0.27,3.599,22.66,30.172,31.334,50.551,35.747,34.098
2020-10-06,20.31,21.059,0.02,2.85,20.81,28.122,30.752,46.612,32.415,32.744
2020-10-07,17.13,17.402,0.67,2.951,19.87,25.978,30.206,42.759,29.628,31.489
2020-10-08,16.85,16.634,26.5,3.46,28.12,29.611,30.407,52.282,48.392,38.912
2020-10-09,30.22,25.758,15.62,3.972,40.39,38.706,33.35,60.481,60.779,52.998
2020-10-10,52.88,50.903,0.21,3.239,45.43,44.87,40.586,64.925,61.82,57.456
2020-10-11,57.88,57.631,0.0,3.52,42.49,48.526,47.753,66.666,58.091,54.373
2020-10-12,54.86,55.938,0.0,3.181,37.05,46.503,47.342,65.878,52.837,51.521
2020-10-13,44.92,46.822,0.0,2.845,32.24,43.013,43.259,63.224,47.506,48.882
2020-10-14,33.93,35.589,0.91,3.652,28.49,39.141,39.845,59.443,42.678,46.44
2020-10-15,26.23,27.327,1.18,3.201,25.72,35.546,37.848,55.144,38.531,44.179
2020-10-16,21.39,22.043,0.0,2.636,23.46,32.142,36.689,50.739,35.056,42.086
2020-10-17,18.64,18.957,0.0,2.706,21.64,28.849,35.733,46.523,32.177,40.149
2020-10-18,17.36,17.537,0.06,3.426,20.13,25.844,34.85,42.661,29.803,38.355
2020-10-19,16.25,16.44,0.13,3.532,18.91,23.222,34.031,39.23,27.834,36.693
2020-10-20,15.02,15.218,0.04,3.372,17.91,20.975,33.269,36.248,26.193,35.153
2020-10-21,14.25,14.368,0.0,3.387,17.08,19.056,32.558,33.693,24.811,33.726
2020-10-22,13.92,13.965,1.06,4.146,16.38,17.649,31.892,31.547,23.638,32.403
2020-10-23,13.25,13.384,1.47,4.459,15.77,16.736,31.268,29.77,22.664,31.177
2020-10-24,14.02,13.502,17.66,3.391,36.55,20.024,31.123,34.09,31.156,33.197
2020-10-25,15.74,15.457,0.65,3.033,42.83,24.61,32.417,35.866,33.44,35.068
2020-10-26,32.9,29.846,0.09,3.34,39.88,26.341,35.369,36.944,32.874,33.647
2020-10-27,30.7,32.459,0.06,3.739,33.5,26.217,37.141,37.1,31.202,32.331
2020-10-28,20.79,22.057,0.0,3.826,27.88,25.043,35.363,36.461,29.226,31.112
2020-10-29,16.39,16.814,3.23,4.197,31.28,24.051,33.538,35.46,27.513,29.982
2020-10-30,21.36,19.517,26.62,3.419,41.51,28.892,32.916,47.271,47.365,37.62
2020-10-31,44.67,40.519,0.26,3.764,45.31,35.298,35.388,52.607,52.755,44.692
2020-11-01,51.32,51.673,0.11,3.162,41.88,37.203,41.058,55.906,51.566,42.556
2020-11-02,43.1,45.054,0.02,3.178,35.15,36.243,44.576,56.823,47.877,40.58
2020-11-03,31.83,33.409,6.04,4.775,30.12,35.211,41.724,56.454,44.553,38.752
2020-11-04,25.08,25.982,0.21,3.447,27.13,34.125,38.952,54.407,40.733,37.059
2020-11-05,25.69,24.939,0.02,3.878,24.78,31.902,37.093,51.481,37.067,35.491
2020-11-06,25.35,26.073,0.0,4.148,22.44,29.151,36.156,48.111,33.806,34.038
2020-11-07,21.02,21.662,0.0,3.793,20.54,26.289,35.158,44.633,31.003,32.691
2020-11-08,17.89,18.325,0.01,4.233,19.07,23.558,34.214,41.274,28.635,31.442
2020-11-09,16.12,16.328,5.25,3.774,18.81,22.215,33.411,38.69,27.342,30.286
2020-11-10,15.1,15.242,1.7,3.426,19.3,21.948,32.864,36.239,25.945,29.216
2020-11-11,28.99,22.36,35.92,3.981,33.59,30.269,33.639,58.085,63.338,42.314
2020-11-12,42.53,43.016,0.59,4.581,48.61,45.061,37.923,68.698,74.27,54.434
2020-11-13,58.48,56.957,2.53,3.928,52.42,51.723,46.526,76.012,73.31,51.562
2020-11-14,60.23,60.597,0.11,3.646,46.05,51.385,51.944,79.054,67.626,48.905
2020-11-15,55.46,56.328,5.82,4.261,38.65,49.867,47.844,79.128,61.557,46.447
2020-11-16,49.3,50.462,0.48,4.699,34.42,47.691,43.936,76.351,55.064,44.172
2020-11-17,44.04,44.831,1.05,4.097,31.84,44.422,41.347,71.964,49.021,42.065
2020-11-18,41.48,41.131,19.84,3.595,35.78,44.881,40.736,74.095,56.029,44.495
2020-11-19,45.79,44.82,5.84,4.93,39.54,49.749,42.228,73.125,56.606,47.311
2020-11-20,55.69,54.336,0.09,4.643,40.37,52.071,46.482,70.909,53.437,45.543
2020-11-21,58.16,58.257,4.14,3.929,37.54,50.787,48.975,67.977,49.481,43.345
2020-11-22,54.69,55.575,1.03,4.553,34.3,48.289,46.236,64.168,45.223,41.311
2020-11-23,48.55,49.643,0.03,5.604,31.92,44.689,43.269,59.938,41.237,39.428
2020-11-24,41.59,42.758,0.0,5.872,28.97,40.388,40.914,55.609,37.718,37.683
2020-11-25,34.06,35.345,0.0,4.105,26.0,36.217,39.394,51.426,34.7,36.066
2020-11-26,27.27,28.282,0.35,3.7,23.98,32.353,38.188,47.55,32.161,34.568
2020-11-27,27.33,26.55,40.97,4.456,34.07,40.398,38.567,75.332,80.504,50.099
2020-11-28,46.03,41.773,4.22,4.082,46.82,57.238,43.922,88.957,94.967,64.554
2020-11-29,59.71,58.573,5.88,4.578,50.79,64.861,56.047,98.764,94.62,61.816
2020-11-30,61.56,61.936,3.36,3.697,45.58,65.91,63.839,103.063,87.736,59.2
2020-12-01,54.55,56.178,0.87,4.582,39.71,64.944,58.677,102.552,78.712,55.975
2020-12-02,44.08,45.53,0.49,4.483,34.6,60.736,53.246,98.616,69.73,52.991
2020-12-03,43.12,42.386,17.58,4.6,37.88,59.373,49.417,98.358,71.469,53.29
2020-12-04,57.28,50.093,14.6,3.763,49.37,67.356,50.262,98.326,74.72,60.283
2020-12-05,96.43,89.696,35.84,4.221,94.74,94.112,58.261,119.249,113.8,83.264
2020-12-06,126.11,126.149,14.63,4.227,108.71,122.494,74.999,131.39,129.281,104.26
2020-12-07,119.55,121.775,1.79,3.992,111.96,130.98,97.933,137.02,126.216,104.126
2020-12-08,110.8,112.041,0.14,4.121,97.23,128.901,111.089,137.073,115.889,97.568
2020-12-09,106.5,106.987,4.8,3.751,80.4,120.683,101.556,132.971,104.388,91.504
2020-12-10,103.97,104.39,0.08,3.507,68.22,111.064,87.728,125.584,93.025,85.897
2020-12-11,100.96,101.571,0.41,3.32,59.2,100.478,77.806,116.483,82.853,80.711
2020-12-12,94.74,96.103,4.22,3.818,52.12,90.834,71.283,107.094,74.659,75.916
2020-12-13,84.22,86.026,7.51,3.819,48.93,83.589,66.581,98.762,69.361,71.482
2020-12-14,80.93,80.822,6.65,4.329,46.01,78.671,63.935,91.35,65.449,67.382
2020-12-15,81.69,81.303,15.81,4.606,45.13,77.387,64.185,88.904,69.338,68.82
2020-12-16,85.84,85.042,0.51,5.555,49.46,80.09,67.156,84.864,68.072,70.157
2020-12-17,89.79,89.287,13.55,4.41,54.81,82.581,71.97,84.189,70.628,68.709
2020-12-18,91.63,91.552,0.78,4.947,58.9,80.807,75.035,81.677,68.776,67.375
2020-12-19,94.12,93.975,5.22,5.604,61.26,81.094,74.968,79.057,65.941,63.609
2020-12-20,95.35,94.435,16.42,4.883,71.3,80.108,73.732,80.683,71.024,64.454
2020-12-21,95.86,96.568,0.2,3.579,77.17,82.429,71.354,79.517,70.288,65.244
2020-12-22,90.64,91.526,0.16,3.296,72.13,81.039,73.859,77.437,67.122,61.653
2020-12-23,85.73,86.625,0.11,3.208,63.52,74.86,73.777,74.49,63.295,58.334
2020-12-24,78.12,79.702,0.78,3.679,55.23,68.291,67.793,70.976,59.569,55.264
2020-12-25,66.61,68.661,0.02,4.14,48.53,61.876,62.472,67.194,56.23,52.424
2020-12-26,54.99,56.799,0.0,3.706,43.23,55.785,58.213,63.406,53.336,49.796
2020-12-27,45.42,46.814,0.14,4.497,39.01,50.249,55.173,59.791,50.87,47.364
2020-12-28,38.94,39.824,1.07,5.062,36.92,45.469,52.653,56.477,48.772,45.113
2020-12-29,35.77,36.072,5.66,5.357,34.67,42.633,50.436,54.083,47.825,43.031
2020-12-30,36.59,35.616,0.92,5.308,54.77,40.705,48.52,51.756,46.556,41.105
2020-12-31,62.58,59.445,15.14,4.251,62.08,41.789,47.537,53.938,52.171,40.384
